#,Module,Function,DUTs,MEM-INITIAL,MEM-FINAL,MEM-DIFF,CPU-INITIAL,CPU-FINAL,CPU-DIFF
0,system/test_snapshot.py,test_ft_watermark_telemetry_interval,1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,system/test_snapshot.py, --Module--,1,NE,NE,NE,NE,NE,NE
