Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,100.00%,11,11,0,0,100.00%,0:16:16,0,0.00%,0.00%,0.00%,0.00%,0:16:16
Regression,100.00%,8,8,0,0,100.00%,0:13:42,0,0.00%,0.00%,0.00%,0.00%,0:13:42
NAT,100.00%,3,3,0,0,100.00%,0:02:34,0,0.00%,0.00%,0.00%,0.00%,0:02:34
