#,Module,Devices,Models,Chips,TGen,Count,Pass,Rate,Time
1,routing/test_l3_performance.py,V2,UNKNOWN,VS,scapy,8,6,75.00%,0:04:58
2,routing/test_ndp.py,V2,UNKNOWN,VS,scapy,3,3,100.00%,0:02:49
3,routing/test_arp.py,V2,UNKNOWN,VS,scapy,1,1,100.00%,0:02:43
