Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,62.22%,90,56,34,2,63.64%,1:08:11,0,0.00%,0.00%,0.00%,2.22%,2:16:22
In-Memory Debug Log,0.00%,1,0,1,0,0.00%,0:00:00,0,0.00%,0.00%,0.00%,0.00%,0:00:00
VRF-Lite,17.65%,17,3,14,0,17.65%,0:20:28,0,0.00%,0.00%,0.00%,0.00%,0:40:56
RIF Counters,50.00%,4,2,2,1,66.67%,0:02:07,0,0.00%,0.00%,0.00%,25.00%,0:04:14
Regression,75.00%,68,51,17,1,76.12%,0:45:36,0,0.00%,0.00%,0.00%,1.47%,1:31:12
