#,Module,Devices,Models,Chips,TGen,Count,Pass,Rate,Time
1,routing/VRF/test_vrf.py,"V3, V4","UNKNOWN, UNKNOWN","VS, VS",scapy,17,17,100.00%,0:15:38
2,routing/BGP/test_bgp.py,"V3, V4","UNKNOWN, UNKNOWN","VS, VS",scapy,52,37,71.15%,0:40:54
3,routing/test_ip.py,"V3, V4","UNKNOWN, UNKNOWN","VS, VS",scapy,21,15,71.43%,0:11:45
4,routing/BGP/test_bgp_rr_traffic.py,"V3, V4","UNKNOWN, UNKNOWN","VS, VS",scapy,1,1,100.00%,0:09:38
