#,Node,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,gw2,Regression,ft_add_unknownvlan_interface,Pass,Mapped,2023-12-27 03:38:13,Test case passed,test_ft_add_unknownvlan_interface,switching/test_vlan.py,"V1, V2",
2,gw2,Regression,ft_vlan_delete_with_member,Pass,Mapped,2023-12-27 03:38:25,Test case passed,test_ft_vlan_delete_with_member,switching/test_vlan.py,"V1, V2",
3,gw3,Regression,FtOpSoSwLagFn042,Pass,Mapped,2023-12-27 03:38:58,Test case passed,test_ft_portchannel_with_vlan_variations,switching/test_portchannel.py,"V3, V4",
4,gw3,Regression,FtOpSoSwLagFn041,Pass,Mapped,2023-12-27 03:38:58,Test case passed,test_ft_portchannel_with_vlan_variations,switching/test_portchannel.py,"V3, V4",
5,gw3,PortChannel Config Enhancements,FtOpSoSwPominFn007,Pass,Mapped,2023-12-27 03:39:18,Test case passed,test_ft_verify_min_links_functionality_by_flapping_all_member_ports_007,switching/test_portchannel.py,"V3, V4",
6,gw2,Regression,ft_vlan_trunk_tagged,Pass,Mapped,2023-12-27 03:39:50,Test case passed,test_ft_vlan_trunk_tagged,switching/test_vlan.py,"V1, V2",
7,gw2,Regression,ft_show_vlan_brief,Pass,Mapped,2023-12-27 03:39:50,Test case passed,test_ft_vlan_trunk_tagged,switching/test_vlan.py,"V1, V2",
8,gw3,Regression,FtOpSoSyInIpFn002,Fail,Mapped,2023-12-27 03:43:27,interface is down on DUT ['Ethernet48'],test_ft_port_fn_verify_shut_noshut,system/test_interface.py,"V3, V4",
9,gw3,Regression,ft_ssh_service_disable,Pass,Mapped,2023-12-27 03:48:00,Test case passed,test_ft_ssh_service_disable,system/test_ssh.py,"V3, V4",
10,gw3,Control Plane ACL,test_ft_controlplane_acl_service_sshv6,EnvFail,Mapped,2023-12-27 04:01:06,Console hang observed. Exiting.,test_ft_ssh_add_user_verify,system/test_ssh.py,"V3, V4",
11,gw3,Control Plane ACL,test_ft_controlplane_acl_service_sshv4,EnvFail,Mapped,2023-12-27 04:01:06,Console hang observed. Exiting.,test_ft_ssh_add_user_verify,system/test_ssh.py,"V3, V4",
12,gw3,Control Plane ACL,test_ft_controlplane_acl_service_snmp,EnvFail,Mapped,2023-12-27 04:01:06,Console hang observed. Exiting.,test_ft_ssh_add_user_verify,system/test_ssh.py,"V3, V4",
13,gw3,Regression,ft_ssh_add_user_verify,EnvFail,Mapped,2023-12-27 04:01:06,Console hang observed. Exiting.,test_ft_ssh_add_user_verify,system/test_ssh.py,"V3, V4",
14,gw2,warmboot,ft_reboot_fdb_fast_reboot,DUTFail,Mapped,2023-12-27 04:08:34,config command 'show interfaces counters -a' failed,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V1, V2",
15,gw2,warmboot,ft_max_vlan_save_reload,DUTFail,Mapped,2023-12-27 04:08:34,config command 'show interfaces counters -a' failed,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V1, V2",
16,gw2,warmboot,FtOpSoSysFRFn005,DUTFail,Mapped,2023-12-27 04:08:34,config command 'show interfaces counters -a' failed,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V1, V2",
17,gw3,Regression,CETA_SONIC_67575,ConfigFail,Mapped,2023-12-27 05:16:47,module configuration failed.  @5445,test_ft_verify_logs_at_the_time_of_ssh_login_success,system/test_ssh.py,"V3, V4",
18,gw7,Instrumentation,ft_sf_wm_telemetry_interval,Pass,Mapped,2023-12-27 05:57:56,verification of configured telemetry interval and reset to default interval is successful,test_ft_watermark_telemetry_interval,system/test_snapshot.py,V4,
19,gw7,Instrumentation Enhancements,ft_sf_snapshot_tam_Error_Logs,Pass,SubTest,2023-12-27 05:57:56,Error logs are getting generated on the device,test_ft_watermark_telemetry_interval,system/test_snapshot.py,V4,
