Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,70.27%,74,52,22,1,71.23%,1:09:01,0,0.00%,0.00%,0.00%,1.35%,2:18:02
In-Memory Debug Log,0.00%,1,0,1,0,0.00%,0:00:00,0,0.00%,0.00%,0.00%,0.00%,0:00:00
Sanity,0.00%,1,0,1,0,0.00%,0:04:20,0,0.00%,0.00%,0.00%,0.00%,0:08:40
VRF-Lite,17.65%,17,3,14,0,17.65%,0:20:05,0,0.00%,0.00%,0.00%,0.00%,0:40:10
sFlow Hardening,75.00%,4,3,1,0,75.00%,0:06:19,0,0.00%,0.00%,0.00%,0.00%,0:12:38
Regression,90.20%,51,46,5,1,92.00%,0:38:17,0,0.00%,0.00%,0.00%,1.96%,1:16:34
