Feature Type,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
OverAll,64.39%,132,85,47,6,67.46%,2:47:23,0,3.03%,0.00%,0.00%,1.52%,5:30:15
