#,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,Regression,ft_tacacsauth_enable_pamfile_created,Fail,Mapped,2024-01-08 01:31:00,PAM file is not created,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V3,
2,Regression,ft_tacacs_ssh_login,Fail,Mapped,2024-01-08 01:31:00,PAM file is not created,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V3,
3,Regression,ft_tacacs_single_server_for_auth,Fail,Mapped,2024-01-08 01:31:00,PAM file is not created,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V3,
4,Regression,ft_tacacs_default_login,Fail,Mapped,2024-01-08 01:31:00,PAM file is not created,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V3,
5,Regression,executing_server_key_in_appropriate_mode,Fail,Mapped,2024-01-08 01:31:00,PAM file is not created,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V3,
6,Regression,auth_shared_keys ,Fail,Mapped,2024-01-08 01:31:00,PAM file is not created,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V3,
7,Regression,ft_snmp_sysName,Fail,Mapped,2024-01-08 01:38:32,sysname output is not in sync between system and snmp,test_ft_snmp_sysName,system/test_snmp.py,V3,
8,Regression,ft_snmp_test_syUpTime,Pass,Mapped,2024-01-08 01:38:38,Test case passed,test_ft_snmp_test_syUpTime,system/test_snmp.py,V3,
9,Regression,ft_snmp_sysDescr,Pass,Mapped,2024-01-08 01:38:46,Test case passed,test_ft_snmp_sysDescr,system/test_snmp.py,V3,
10,Regression,FtOpSoSySnFn008,Pass,Mapped,2024-01-08 01:38:53,Test case passed,test_ft_snmp_mib_2,system/test_snmp.py,V3,
11,Regression,FtOpSoSySnFn009,Pass,Mapped,2024-01-08 01:38:58,Test case passed,test_ft_snmp_if_mib_all,system/test_snmp.py,V3,
12,Regression,FtOpSoSySnFn010,Pass,Mapped,2024-01-08 01:39:03,Test case passed,test_ft_snmp_entity_mib_all,system/test_snmp.py,V3,
13,Regression,FtOpSoSySnFn013,Pass,Mapped,2024-01-08 01:39:08,Test case passed,test_ft_snmp_dot1q_dot1db_mib,system/test_snmp.py,V3,
14,Regression,FtOpSoSySnFn012,Pass,Mapped,2024-01-08 01:39:08,Test case passed,test_ft_snmp_dot1q_dot1db_mib,system/test_snmp.py,V3,
15,Regression,FtOpSoSySnFn015,Pass,Mapped,2024-01-08 01:39:17,Test case passed,test_ft_snmp_root_node_walk,system/test_snmp.py,V3,
16,Regression,FtOpSoSySnFn016,Pass,Mapped,2024-01-08 01:39:28,Test case passed,test_ft_snmp_ipAddressRowStatus_ipv6,system/test_snmp.py,V3,
17,Regression,FtOpSoSySnFn017,Pass,Mapped,2024-01-08 01:39:33,Test case passed,test_ft_snmp_ipAddressStorageType_ipv6,system/test_snmp.py,V3,
18,Regression,FtOpSoSySnFn020,Pass,Mapped,2024-01-08 01:39:38,Test case passed,test_ft_snmp_ipv6_If_Forward_default_HopLimit,system/test_snmp.py,V3,
