#,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,VRF-Lite,FtOpSoRoVrfCli006,Pass,Mapped,2023-12-24 23:12:17,Test case passed,test_VrfFun001_06,routing/VRF/test_vrf.py,"V3, V4",
2,VRF-Lite,FtOpSoRoVrfCli001,Pass,Mapped,2023-12-24 23:12:17,Test case passed,test_VrfFun001_06,routing/VRF/test_vrf.py,"V3, V4",
3,VRF-Lite,FtOpSoRoVrfFun037,Pass,Mapped,2023-12-24 23:12:46,Test case passed,test_VrfFun_26_27,routing/VRF/test_vrf.py,"V3, V4",
4,VRF-Lite,FtOpSoRoVrfFun027,Pass,Mapped,2023-12-24 23:12:46,Test case passed,test_VrfFun_26_27,routing/VRF/test_vrf.py,"V3, V4",
5,VRF-Lite,FtOpSoRoVrfFun026,Pass,Mapped,2023-12-24 23:12:46,Test case passed,test_VrfFun_26_27,routing/VRF/test_vrf.py,"V3, V4",
6,VRF-Lite,FtOpSoRoVrfFun014,Pass,Mapped,2023-12-24 23:14:36,Test case passed,test_VrfFun_10_12_14,routing/VRF/test_vrf.py,"V3, V4",
7,VRF-Lite,FtOpSoRoVrfFun012,Pass,Mapped,2023-12-24 23:14:36,Test case passed,test_VrfFun_10_12_14,routing/VRF/test_vrf.py,"V3, V4",
8,VRF-Lite,FtOpSoRoVrfFun010,Pass,Mapped,2023-12-24 23:14:36,Test case passed,test_VrfFun_10_12_14,routing/VRF/test_vrf.py,"V3, V4",
9,VRF-Lite,FtOpSoRoVrfFun045,Pass,Mapped,2023-12-24 23:15:21,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
10,VRF-Lite,FtOpSoRoVrfFun044,Pass,Mapped,2023-12-24 23:15:21,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
11,VRF-Lite,FtOpSoRoVrfFun033,Pass,Mapped,2023-12-24 23:15:21,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
12,VRF-Lite,FtOpSoRoVrfFun032,Pass,Mapped,2023-12-24 23:15:21,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
13,VRF-Lite,FtOpSoRoVrfFun025,Pass,Mapped,2023-12-24 23:15:21,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
14,VRF-Lite,FtOpSoRoVrfFun024,Pass,Mapped,2023-12-24 23:15:21,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
15,VRF-Lite,FtOpSoRoVrfFun020,Pass,Mapped,2023-12-24 23:15:21,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
16,VRF-Lite,FtOpSoRoVrfFun050,Pass,Mapped,2023-12-24 23:18:34,Test case passed,test_VrfFun_05_50,routing/VRF/test_vrf.py,"V3, V4",
17,VRF-Lite,FtOpSoRoVrfCli005,Pass,Mapped,2023-12-24 23:18:34,Test case passed,test_VrfFun_05_50,routing/VRF/test_vrf.py,"V3, V4",
18,L3 Scale and Performance,FtRtPerfFn024,Pass,Mapped,2023-12-24 23:53:44,Test case passed,test_vrf_scale,routing/VRF/test_vrf_scale.py,"V3, V4",
19,L3 Scale and Performance,FtRtPerfFn023,Pass,Mapped,2023-12-24 23:53:44,Test case passed,test_vrf_scale,routing/VRF/test_vrf_scale.py,"V3, V4",
20,VRF-Lite,FtOpSoRoVrfFun052,Pass,Mapped,2023-12-24 23:53:44,Test case passed,test_vrf_scale,routing/VRF/test_vrf_scale.py,"V3, V4",
21,VRF-Lite,FtOpSoRoVrfScl057,Pass,Mapped,2023-12-24 23:55:50,Test case passed,test_vrf_route_leak,routing/VRF/test_vrf_scale.py,"V3, V4",
22,VRF-Lite,FtOpSoRoVrfScl056,Pass,Mapped,2023-12-25 00:05:33,Test case passed,test_vrf_bgp,routing/VRF/test_vrf_scale.py,"V3, V4",
23,VRF-Lite,FtOpSoRoVrfScl058,Pass,Mapped,2023-12-25 00:10:23,Test case passed,test_vrf_reload,routing/VRF/test_vrf_scale.py,"V3, V4",
24,Regression,FtOtSoRtBgpPlFn025,Pass,Mapped,2023-12-25 00:35:34,Test case passed,TestBGPRrTraffic.test_ft_bgp6_rr_traffic_check,routing/BGP/test_bgp_rr_traffic.py,"V3, V4",
