Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,89.04%,73,65,8,1,90.28%,1:07:29,0,0.00%,0.00%,0.00%,1.37%,2:14:58
In-Memory Debug Log,0.00%,1,0,1,0,0.00%,0:00:00,0,0.00%,0.00%,0.00%,0.00%,0:00:00
sFlow Hardening,75.00%,4,3,1,0,75.00%,0:11:35,0,0.00%,0.00%,0.00%,0.00%,0:23:10
VRF-Lite,88.24%,17,15,2,0,88.24%,0:18:28,0,0.00%,0.00%,0.00%,0.00%,0:36:56
Regression,92.16%,51,47,4,1,94.00%,0:37:26,0,0.00%,0.00%,0.00%,1.96%,1:14:52
