#,Node,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,gw1,Regression,ft_bgp_confedv6_config_adv,Fail,Mapped,2023-12-26 22:39:55,Fail: Route advertised by DUT1 not found on DUT3,TestBGPConfed.test_ipv6_confed_route_distribution,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
2,gw1,Regression,ft_bgp_confedv6_route_reflector,Fail,Mapped,2023-12-26 22:40:43,Fail: DUT4 did not learn the routes advertised by peer DUT2,TestBGPConfed.test_ipv6_confed_with_rr,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
3,gw1,Regression,ft_bgp_confedv6_route_maps_filter,Pass,Mapped,2023-12-26 22:41:21,Test case passed,TestBGPConfed.test_confed_route_distribution_with_rmap,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
4,gw1,Regression,ft_bgp_ibgp_RR_Loop,ScriptError,Mapped,2023-12-26 22:42:04,Exception IndexError list index out of range in file /tests/routing/BGP/test_bgp_4node.py at line 690,test_ft_bgp_ibgp_RR_Loop,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
5,gw1,Regression,test_ft_bgp_ebgp_community_sub,Pass,Mapped,2023-12-26 22:46:22,Test case passed,test_ft_bgp_ebgp_community_map,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
6,gw1,Regression,ft_bgp_ebgp_community_map,Pass,Mapped,2023-12-26 22:46:22,Test case passed,test_ft_bgp_ebgp_community_map,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
7,gw2,Regression,FtOtSoRtBgpPlFn006,Pass,Mapped,2023-12-26 22:57:51,Test case passed,TestBGPRif.test_ft_bgp_v6_link_local_bgp,routing/BGP/test_bgp.py,"V1, V2",
8,gw2,In-Memory Debug Log,FtOpSoSysImLogFn018,Fail,SubTest,2023-12-26 22:57:51,Test case Failed.,TestBGPRif.test_ft_bgp_v6_link_local_bgp,routing/BGP/test_bgp.py,"V1, V2",
9,gw2,Regression,ft_bgp_v6peer_vtysh_clear,Pass,Mapped,2023-12-26 22:58:07,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
10,gw2,Regression,ft_bgp_v6peer_sonic_clear,Pass,Mapped,2023-12-26 22:58:07,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
11,gw2,Regression,ft_bgp_v6peer_auth_simple,Pass,Mapped,2023-12-26 22:58:07,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
12,gw2,Regression,ft_bgp_v4peer_vtysh_clear,Pass,Mapped,2023-12-26 22:58:07,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
13,gw2,Regression,ft_bgp_v4peer_sonic_clear,Pass,Mapped,2023-12-26 22:58:07,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
14,gw2,Regression,ft_bgp_v4peer_auth_simple,Pass,Mapped,2023-12-26 22:58:07,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
15,gw2,Regression,ft_bgp_v4peer_asn4,Pass,Mapped,2023-12-26 22:58:07,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
16,gw2,Regression,ft_bgp_sonic_show_summary_neigh,Pass,Mapped,2023-12-26 22:58:07,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
17,gw2,Regression,ft_ipv4_bgp_ibgp_ebgp_traffic,Pass,Mapped,2023-12-26 23:01:38,Test case passed,TestBGPRif.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
18,gw2,Regression,ft_bgp_update_delay_timer,Pass,Mapped,2023-12-26 23:01:38,Test case passed,TestBGPRif.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
19,gw2,Regression,FtOtSoRtBgp4Fn049,Pass,Mapped,2023-12-26 23:01:38,Test case passed,TestBGPRif.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
20,gw2,Regression,FtOtSoRtBgp4Fn025,Pass,Mapped,2023-12-26 23:01:38,Test case passed,TestBGPRif.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
21,gw2,Regression,FtOtSoRtBgp4Fn063,Pass,Mapped,2023-12-26 23:01:50,Test case passed,TestBGPRif.test_ft_bgp_graceful_restart_and_aware_routers,routing/BGP/test_bgp.py,"V1, V2",
22,gw2,Regression,FtOtSoRtBgp4Fn001,Fail,Mapped,2023-12-26 23:03:07,bgp route 122.1.1.0/24 info not found,TestBGPRif.test_ft_bgp_ipv4_no_route_aggregation_for_exact_prefix_match,routing/BGP/test_bgp.py,"V1, V2",
23,gw2,Regression,FtOtSoRtBgp4Fn002,Fail,Mapped,2023-12-26 23:04:54,Could not aggregate BGP prefix 123.1.0.0/16,TestBGPRif.test_ft_bgp_ipv4_route_aggregation_atomic_aggregate_without_as_set,routing/BGP/test_bgp.py,"V1, V2",
24,gw2,Regression,FtOtSoRtBgp4Fn061,Fail,Mapped,2023-12-26 23:05:35,Test case Failed Neighbour is failed to Establish between Leaf - TG,TestBGPRif.test_bgp_route_aggregation_4byteASN,routing/BGP/test_bgp.py,"V1, V2",
25,gw2,Regression,FtOtSoRtBgpPlFn001,Fail,Mapped,2023-12-26 23:06:29,bgp route 6002:1::0/64 info not found,TestBGPRif.test_ft_bgp_ipv6_route_aggregation_with_as_set,routing/BGP/test_bgp.py,"V1, V2",
