Module Name,TC Pass Rate,TC Count,TC Pass,Sys Logs,CDT,FCLI,TSSH,DCNT,Prolog Time,Epilog Time,Func Time,Exec Time,Pass Rate,FCNT,Pass,Fail,Dut Fail,TGen Fail,Script Error,Not Supported,Config Fail,Env Fail,Dep Fail,Skipped,Timeout,Topo Fail,TS
,100.00%,3,3,0,0:06:10,1,0,1,0:00:28,0:00:24,0:05:18,0:06:10,100.00%,2,2,0,0,0,0,0,0,0,0,0,0,0,0
system/test_ntp.py,100.00%,3,3,0,0:06:10,1,0,1,0:00:28,0:00:24,0:05:18,0:06:10,100.00%,2,2,0,0,0,0,0,0,0,0,0,0,0,0
