#,Node,Module,Function,Result,Test Time,Helper Time,CMD Time,TG Time,Wait,TGWait,PROMPT NFOUND,TECH SUPPORT,Description
1,gw4,system/test_device_mgmt.py,test_ft_ip_static_ip_on_mgmt_intrf,,0:00:30,0:00:00.000,0:00:06.697,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
2,gw4,system/test_device_mgmt.py,test_ft_ip_static_ip_on_mgmt_intrf,Pass,0:00:22,0:00:00.000,0:00:07.248,0:00:00.000,0:00:05,0:00:00,0,0,Test case passed
3,gw5,routing/test_l3_performance.py,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,,0:00:50,0:00:00.000,0:00:17.395,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
4,gw5,routing/test_l3_performance.py,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,Fail,0:02:02,0:00:00.000,0:00:06.785,0:00:00.000,0:00:00,0:00:00,0,0,Route table is not updated after advertising of routes on TG
5,gw5,routing/test_l3_performance.py,test_cli_validation_ip_address,Pass,0:01:25,0:00:14.633,0:00:45.571,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
6,gw5,routing/test_l3_performance.py,test_cli_validation_bgp_router_config,Pass,0:00:23,0:00:00.000,0:00:06.632,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
7,gw5,routing/test_ndp.py,test_ft_ipv6_neighbor_entry,,0:04:01,0:01:51.991,0:00:18.921,0:00:00.000,0:00:15,0:00:00,0,0,Module Configuration
8,gw5,routing/test_ndp.py,test_ft_ipv6_neighbor_entry,Pass,0:00:18,0:00:00.000,0:00:09.589,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
9,gw7,routing/NAT/test_nat.py,test_ft_nat_docker_restart,,0:01:09,0:00:00.000,0:00:26.005,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
10,gw7,routing/NAT/test_nat.py,test_ft_nat_docker_restart,Pass,0:00:47,0:00:00.000,0:00:09.802,0:00:00.000,0:00:20,0:00:00,0,0,Test case passed
11,gw7,qos/test_qos_save_reboot.py,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,,0:05:26,0:01:53.185,0:00:53.322,0:00:00.000,0:00:15,0:00:00,0,0,Module Configuration
12,gw7,qos/test_qos_save_reboot.py,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,Pass,0:07:46,0:00:00.000,0:00:46.942,0:00:00.000,0:05:00,0:00:00,0,0,Test case passed
13,gw6,routing/test_arp.py,test_ft_arp_dynamic_renew_traffic_test,,0:00:51,0:00:00.000,0:00:10.265,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
14,gw6,routing/test_arp.py,test_ft_arp_dynamic_renew_traffic_test,Pass,0:01:00,0:00:00.000,0:00:01.785,0:00:00.000,0:00:15,0:00:10,0,0,Test case passed
15,gw2,routing/VRF/test_vrf_scale.py,test_vrf_scale,,0:27:50,0:49:43.852,0:01:17.281,0:00:00.000,0:00:30,0:00:00,0,0,Module Configuration
16,gw2,routing/VRF/test_vrf_scale.py,test_vrf_scale,Pass,0:04:10,0:00:00.000,0:03:55.058,0:00:00.000,0:00:05,0:00:00,0,0,Test case passed
17,gw2,routing/VRF/test_vrf_scale.py,test_vrf_route_leak,Pass,0:02:09,0:00:00.000,0:00:48.678,0:00:00.000,0:01:00,0:00:10,0,0,Test case passed
18,gw2,routing/VRF/test_vrf_scale.py,test_vrf_bgp,Pass,0:09:43,0:00:00.000,0:13:12.512,0:00:00.000,0:00:10,0:00:00,0,0,Test case passed
19,gw2,routing/VRF/test_vrf_scale.py,test_vrf_reload,Pass,0:07:31,0:00:00.000,0:02:11.691,0:00:00.000,0:05:00,0:00:00,0,0,Test case passed
20,gw2,system/test_sflow.py,test_ft_sflow_sampling_v6_sFlow_collector,,0:02:43,0:02:39.067,0:00:36.221,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
21,gw2,system/test_sflow.py,test_ft_sflow_sampling_v6_sFlow_collector,Fail,0:02:28,0:00:00.000,0:00:58.716,0:00:00.000,0:00:09,0:00:00,0,0,Test case Failed.
22,gw2,system/test_sflow.py,test_ft_sflow_max_sflow_collector_config,Pass,0:00:36,0:00:00.000,0:00:14.432,0:00:00.000,0:00:07,0:00:00,0,0,Successfully verified sFlow sampling functionality.
23,gw2,system/test_sflow.py,test_ft_system_config_mgmt_verifying_config_with_save_reboot_sflow,Fail,0:03:34,0:00:00.000,0:00:01.420,0:00:00.000,0:00:00,0:00:00,1,0,Command 'sudo vtysh' failed to give required prompt  recovered using CR
24,gw2,routing/BGP/test_bgp_rr_traffic.py,TestBGPRrTraffic::test_ft_bgp6_rr_traffic_check,,0:05:45,0:04:10.393,0:00:59.832,0:00:00.000,0:00:20,0:00:00,0,0,Module Configuration
25,gw2,routing/BGP/test_bgp_rr_traffic.py,TestBGPRrTraffic::test_ft_bgp6_rr_traffic_check,Pass,0:02:36,0:00:00.000,0:00:09.679,0:00:00.000,0:00:25,0:01:10,0,0,Test case passed
26,gw2,sanity/test_sanity_l3.py,test_l2_to_l3_port,,0:03:18,0:04:09.189,0:00:48.658,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
27,gw2,sanity/test_sanity_l3.py,test_l2_to_l3_port,Fail,0:00:55,0:00:00.000,0:00:44.001,0:00:00.000,0:00:00,0:00:00,0,0,Failed to port L2 config to L3 config
28,gw1,routing/BGP/test_bgp_4node.py,TestBGPConfed::test_ipv6_confed_route_distribution,,0:01:43,0:00:00.000,0:01:17.975,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
29,gw1,routing/BGP/test_bgp_4node.py,TestBGPConfed::test_ipv6_confed_route_distribution,Fail,0:00:23,0:00:00.000,0:00:09.785,0:00:00.000,0:00:00,0:00:00,0,0,Fail: Route advertised by DUT1 not found on DUT3
30,gw1,routing/BGP/test_bgp_4node.py,TestBGPConfed::test_ipv6_confed_with_rr,Fail,0:00:48,0:00:00.000,0:00:19.198,0:00:00.000,0:00:10,0:00:00,0,0,Fail: DUT4 did not learn the routes advertised by peer DUT2
31,gw1,routing/BGP/test_bgp_4node.py,TestBGPConfed::test_confed_route_distribution_with_rmap,Pass,0:00:39,0:00:00.000,0:00:16.458,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
32,gw1,routing/BGP/test_bgp_4node.py,test_ft_bgp_ibgp_RR_Loop,ScriptError,0:00:39,0:00:00.000,0:00:36.892,0:00:00.000,0:00:05,0:00:00,0,0,Exception IndexError list index out of range in file /tests/routing/BGP/test_bgp_4node.py at line 690
33,gw1,routing/BGP/test_bgp_4node.py,test_ft_bgp_ebgp_community_map,Pass,0:04:19,0:00:00.000,0:00:55.079,0:00:00.000,0:03:00,0:00:00,0,0,Test case passed
34,gw3,routing/VRF/test_vrf.py,test_VrfFun001_06,,0:08:23,0:00:00.000,0:03:10.278,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
35,gw3,routing/VRF/test_vrf.py,test_VrfFun001_06,Pass,0:00:27,0:00:00.000,0:00:13.308,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
36,gw3,routing/VRF/test_vrf.py,test_VrfFun_26_27,Pass,0:00:30,0:00:00.000,0:00:10.813,0:00:00.000,0:00:05,0:00:00,0,0,Test case passed
37,gw3,routing/VRF/test_vrf.py,test_VrfFun_10_12_14,Pass,0:01:51,0:00:00.000,0:01:36.568,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
38,gw3,routing/VRF/test_vrf.py,test_VrfFun_20_24_25_32_33_44_45,Pass,0:00:46,0:00:00.000,0:00:42.097,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
39,gw3,routing/VRF/test_vrf.py,test_VrfFun_05_50,Pass,0:03:31,0:00:00.000,0:02:20.777,0:00:00.000,0:00:45,0:00:00,0,0,Test case passed
40,gw3,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_v6_link_local_bgp,,0:06:19,0:03:47.577,0:01:31.418,0:00:00.000,0:00:45,0:00:00,0,0,Module Configuration
41,gw3,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_v6_link_local_bgp,Pass,0:00:22,0:00:00.000,0:00:09.616,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
42,gw3,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_clear,Pass,0:00:16,0:00:00.000,0:00:03.970,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
43,gw3,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_peer_traffic_check,Pass,0:03:32,0:00:00.000,0:00:11.123,0:00:00.000,0:01:00,0:00:40,0,0,Test case passed
