#,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,Regression,ft_add_unknownvlan_interface,Pass,Mapped,2024-01-02 01:02:03,Test case passed,test_ft_add_unknownvlan_interface,switching/test_vlan.py,"V3, V4",
2,Regression,ft_vlan_delete_with_member,Pass,Mapped,2024-01-02 01:02:17,Test case passed,test_ft_vlan_delete_with_member,switching/test_vlan.py,"V3, V4",
3,Regression,ft_vlan_trunk_tagged,Pass,Mapped,2024-01-02 01:03:44,Test case passed,test_ft_vlan_trunk_tagged,switching/test_vlan.py,"V3, V4",
4,Regression,ft_show_vlan_brief,Pass,Mapped,2024-01-02 01:03:44,Test case passed,test_ft_vlan_trunk_tagged,switching/test_vlan.py,"V3, V4",
5,warmboot,ft_reboot_fdb_fast_reboot,ScriptError,Mapped,2024-01-02 01:16:14,Exception TypeError 'NoneType' object is not subscriptable in file /apis/system/basic.py at line 1389,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V3, V4",
6,warmboot,ft_max_vlan_save_reload,ScriptError,Mapped,2024-01-02 01:16:14,Exception TypeError 'NoneType' object is not subscriptable in file /apis/system/basic.py at line 1389,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V3, V4",
7,warmboot,FtOpSoSysFRFn005,ScriptError,Mapped,2024-01-02 01:16:14,Exception TypeError 'NoneType' object is not subscriptable in file /apis/system/basic.py at line 1389,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V3, V4",
8,Regression,ft_ssh_service_disable,Pass,Mapped,2024-01-02 01:22:31,Test case passed,test_ft_ssh_service_disable,system/test_ssh.py,"V3, V4",
9,Regression,ft_ssh_add_user_verify,Fail,Mapped,2024-01-02 01:33:07,Test case Failed.,test_ft_ssh_add_user_verify,system/test_ssh.py,"V3, V4",
10,Control Plane ACL,test_ft_controlplane_acl_service_sshv4,Pass,SubTest,2024-01-02 01:33:07,SSH failed,test_ft_ssh_add_user_verify,system/test_ssh.py,"V3, V4",
11,Control Plane ACL,test_ft_controlplane_acl_service_sshv6,Pass,SubTest,2024-01-02 01:33:07,SSH failed,test_ft_ssh_add_user_verify,system/test_ssh.py,"V3, V4",
12,Control Plane ACL,test_ft_controlplane_acl_service_snmp,Fail,SubTest,2024-01-02 01:33:07,SNMP output is not found after walk of with control plane ACL service SNMP after reboot OID,test_ft_ssh_add_user_verify,system/test_ssh.py,"V3, V4",
13,Regression,CETA_SONIC_67575,Pass,Mapped,2024-01-02 01:33:33,Test case passed,test_ft_verify_logs_at_the_time_of_ssh_login_success,system/test_ssh.py,"V3, V4",
