#,Module,Function,Result,Test Time,Helper Time,CMD Time,TG Time,Wait,TGWait,PROMPT NFOUND,TECH SUPPORT,Description
1,routing/VRF/test_vrf_scale.py,test_vrf_scale,,0:22:04,0:39:02.332,0:01:14.530,0:00:00.000,0:00:30,0:00:00,0,0,Module Configuration
2,routing/VRF/test_vrf_scale.py,test_vrf_scale,Fail,0:06:29,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,1,0,Command 'show vrf' failed to give required prompt  recovered using CR
3,routing/VRF/test_vrf_scale.py,test_vrf_route_leak,Pass,0:02:11,0:00:00.000,0:00:54.372,0:00:00.000,0:01:00,0:00:10,0,0,Test case passed
4,routing/VRF/test_vrf_scale.py,test_vrf_bgp,Fail,0:12:47,0:00:00.000,0:13:40.050,0:00:00.000,0:00:10,0:00:00,0,0,Test case Failed.
5,routing/VRF/test_vrf_scale.py,test_vrf_reload,Fail,0:09:47,0:00:00.000,0:02:45.613,0:00:00.000,0:00:00,0:00:00,1,0,Command 'show vrf' failed to give required prompt  recovered using CR
6,system/test_sflow.py,test_ft_sflow_sampling_v6_sFlow_collector,,0:02:47,0:02:04.207,0:00:38.436,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
7,system/test_sflow.py,test_ft_sflow_sampling_v6_sFlow_collector,Fail,0:02:26,0:00:00.000,0:00:56.428,0:00:00.000,0:00:09,0:00:00,0,0,Test case Failed.
8,system/test_sflow.py,test_ft_sflow_max_sflow_collector_config,Pass,0:00:32,0:00:00.000,0:00:11.003,0:00:00.000,0:00:07,0:00:00,0,0,Successfully verified sFlow sampling functionality.
9,system/test_sflow.py,test_ft_system_config_mgmt_verifying_config_with_save_reboot_sflow,Pass,0:01:21,0:00:00.000,0:00:56.118,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
10,routing/BGP/test_bgp_rr_traffic.py,TestBGPRrTraffic::test_ft_bgp6_rr_traffic_check,,0:04:37,0:01:43.789,0:00:55.684,0:00:00.000,0:00:20,0:00:00,0,0,Module Configuration
11,routing/BGP/test_bgp_rr_traffic.py,TestBGPRrTraffic::test_ft_bgp6_rr_traffic_check,Pass,0:02:36,0:00:00.000,0:00:09.532,0:00:00.000,0:00:25,0:01:10,0,0,Test case passed
