Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,45.45%,11,5,6,0,45.45%,1:10:17,0,0.00%,0.00%,0.00%,0.00%,2:20:34
L3 Scale and Performance,0.00%,2,0,2,0,0.00%,0:28:58,0,0.00%,0.00%,0.00%,0.00%,0:57:56
VRF-Lite,25.00%,4,1,3,0,25.00%,0:24:45,0,0.00%,0.00%,0.00%,0.00%,0:49:30
sFlow Hardening,75.00%,4,3,1,0,75.00%,0:08:09,0,0.00%,0.00%,0.00%,0.00%,0:16:18
Regression,100.00%,1,1,0,0,100.00%,0:08:25,0,0.00%,0.00%,0.00%,0.00%,0:16:50
