#,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,Regression,ft_add_unknownvlan_interface,Pass,Mapped,2024-01-01 01:15:43,Test case passed,test_ft_add_unknownvlan_interface,switching/test_vlan.py,"V1, V2",
2,Regression,ft_vlan_delete_with_member,Pass,Mapped,2024-01-01 01:15:57,Test case passed,test_ft_vlan_delete_with_member,switching/test_vlan.py,"V1, V2",
3,Regression,ft_vlan_trunk_tagged,Pass,Mapped,2024-01-01 01:17:24,Test case passed,test_ft_vlan_trunk_tagged,switching/test_vlan.py,"V1, V2",
4,Regression,ft_show_vlan_brief,Pass,Mapped,2024-01-01 01:17:24,Test case passed,test_ft_vlan_trunk_tagged,switching/test_vlan.py,"V1, V2",
5,warmboot,ft_reboot_fdb_fast_reboot,ScriptError,Mapped,2024-01-01 01:29:29,Exception TypeError 'NoneType' object is not subscriptable in file /apis/system/basic.py at line 1389,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V1, V2",
6,warmboot,ft_max_vlan_save_reload,ScriptError,Mapped,2024-01-01 01:29:29,Exception TypeError 'NoneType' object is not subscriptable in file /apis/system/basic.py at line 1389,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V1, V2",
7,warmboot,FtOpSoSysFRFn005,ScriptError,Mapped,2024-01-01 01:29:29,Exception TypeError 'NoneType' object is not subscriptable in file /apis/system/basic.py at line 1389,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V1, V2",
8,Regression,ft_lldp_LocManAddrLen,Fail,Mapped,2024-01-01 01:36:20,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_LocManAddrLen,system/test_lldp.py,"V1, V2",
9,Regression,ft_lldp_LocManAddrlfld,Fail,Mapped,2024-01-01 01:36:20,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_LocManAddrlfld,system/test_lldp.py,"V1, V2",
10,Regression,ft_lldp_LocManAddrEntry,Fail,Mapped,2024-01-01 01:36:21,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_LocManAddrEntry,system/test_lldp.py,"V1, V2",
11,Regression,ft_lldp_ConfigManAddrEntry,Fail,Mapped,2024-01-01 01:36:21,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_ConfigManAddrEntry,system/test_lldp.py,"V1, V2",
12,Regression,ft_lldp_lldplocportid,Fail,Mapped,2024-01-01 01:36:21,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_lldplocportid,system/test_lldp.py,"V1, V2",
13,Regression,ft_lldp_lldplocsysname,Fail,Mapped,2024-01-01 01:36:22,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_lldplocsysname,system/test_lldp.py,"V1, V2",
14,Regression,ft_lldp_lldplocsysdesc,Fail,Mapped,2024-01-01 01:36:22,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_lldplocsysdesc,system/test_lldp.py,"V1, V2",
15,SNMP Agent Optimization,ft_snmp_lldp_prem_manaddr_table,Fail,Mapped,2024-01-01 01:36:22,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_rem_man_addr_table,system/test_lldp.py,"V1, V2",
16,Regression,FtOpSoSwlldpFn011,Fail,Mapped,2024-01-01 01:36:23,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_non_default_config,system/test_lldp.py,"V1, V2",
17,Regression,FtOpSoSwlldpFn010,Fail,Mapped,2024-01-01 01:36:23,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_non_default_config,system/test_lldp.py,"V1, V2",
18,Regression,FtOpSoSwlldpFn009,Fail,Mapped,2024-01-01 01:36:23,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_non_default_config,system/test_lldp.py,"V1, V2",
19,Regression,FtOpSoSwlldpFn008,Fail,Mapped,2024-01-01 01:36:23,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_non_default_config,system/test_lldp.py,"V1, V2",
20,Regression,FtOpSoSwlldpFn004,Fail,Mapped,2024-01-01 01:36:23,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_non_default_config,system/test_lldp.py,"V1, V2",
21,Regression,FtOpSoSwlldpFn013,Fail,Mapped,2024-01-01 01:36:23,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_docker_restart,system/test_lldp.py,"V1, V2",
22,Regression,lldp_verify_counters,Fail,Mapped,2024-01-01 01:36:23,module configuration failed. LLDP neighbors information is not found after polling @5445,test_lldp_verify_counters,system/test_lldp.py,"V1, V2",
23,Regression,ft_lldp_with_remote_server,Fail,Mapped,2024-01-01 01:36:24,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_with_remote_server,system/test_lldp.py,"V1, V2",
