Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,75.00%,16,12,4,0,75.00%,0:14:12,0,0.00%,0.00%,0.00%,0.00%,0:14:12
L3 Performance enhancements,0.00%,2,0,2,0,0.00%,0:00:00,0,0.00%,0.00%,0.00%,0.00%,0:00:00
Regression,85.71%,14,12,2,0,85.71%,0:14:12,0,0.00%,0.00%,0.00%,0.00%,0:14:12
