#,Node,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,gw3,Regression,ft_add_unknownvlan_interface,Pass,Mapped,2024-01-08 01:00:42,Test case passed,test_ft_add_unknownvlan_interface,switching/test_vlan.py,"V3, V4",
2,gw3,Regression,ft_vlan_delete_with_member,Pass,Mapped,2024-01-08 01:00:56,Test case passed,test_ft_vlan_delete_with_member,switching/test_vlan.py,"V3, V4",
3,gw2,Regression,FtOpSoSwLagFn042,Pass,Mapped,2024-01-08 01:01:28,Test case passed,test_ft_portchannel_with_vlan_variations,switching/test_portchannel.py,"V1, V2",
4,gw2,Regression,FtOpSoSwLagFn041,Pass,Mapped,2024-01-08 01:01:28,Test case passed,test_ft_portchannel_with_vlan_variations,switching/test_portchannel.py,"V1, V2",
5,gw2,PortChannel Config Enhancements,FtOpSoSwPominFn007,Pass,Mapped,2024-01-08 01:01:52,Test case passed,test_ft_verify_min_links_functionality_by_flapping_all_member_ports_007,switching/test_portchannel.py,"V1, V2",
6,gw3,Regression,ft_vlan_trunk_tagged,Pass,Mapped,2024-01-08 01:02:23,Test case passed,test_ft_vlan_trunk_tagged,switching/test_vlan.py,"V3, V4",
7,gw3,Regression,ft_show_vlan_brief,Pass,Mapped,2024-01-08 01:02:23,Test case passed,test_ft_vlan_trunk_tagged,switching/test_vlan.py,"V3, V4",
8,gw2,Regression,ft_ssh_service_disable,Pass,Mapped,2024-01-08 01:08:25,Test case passed,test_ft_ssh_service_disable,system/test_ssh.py,"V1, V2",
9,gw3,warmboot,ft_reboot_fdb_fast_reboot,ScriptError,Mapped,2024-01-08 01:14:55,Exception TypeError 'NoneType' object is not subscriptable in file /apis/system/basic.py at line 1389,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V3, V4",
10,gw3,warmboot,ft_max_vlan_save_reload,ScriptError,Mapped,2024-01-08 01:14:55,Exception TypeError 'NoneType' object is not subscriptable in file /apis/system/basic.py at line 1389,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V3, V4",
11,gw3,warmboot,FtOpSoSysFRFn005,ScriptError,Mapped,2024-01-08 01:14:55,Exception TypeError 'NoneType' object is not subscriptable in file /apis/system/basic.py at line 1389,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V3, V4",
12,gw2,Regression,ft_ssh_add_user_verify,Fail,Mapped,2024-01-08 01:19:33,Test case Failed.,test_ft_ssh_add_user_verify,system/test_ssh.py,"V1, V2",
13,gw2,Control Plane ACL,test_ft_controlplane_acl_service_sshv4,Pass,SubTest,2024-01-08 01:19:33,SSH failed,test_ft_ssh_add_user_verify,system/test_ssh.py,"V1, V2",
14,gw2,Control Plane ACL,test_ft_controlplane_acl_service_sshv6,Pass,SubTest,2024-01-08 01:19:33,SSH failed,test_ft_ssh_add_user_verify,system/test_ssh.py,"V1, V2",
15,gw2,Control Plane ACL,test_ft_controlplane_acl_service_snmp,Fail,SubTest,2024-01-08 01:19:33,SNMP output is not found after walk of with control plane ACL service SNMP after reboot OID,test_ft_ssh_add_user_verify,system/test_ssh.py,"V1, V2",
16,gw2,Regression,CETA_SONIC_67575,Pass,Mapped,2024-01-08 01:19:55,Test case passed,test_ft_verify_logs_at_the_time_of_ssh_login_success,system/test_ssh.py,"V1, V2",
17,gw3,Regression,FtOpSoSyInIpFn002,DUTFail,Mapped,2024-01-08 01:22:18,Error response from daemon: Container is not running,test_ft_port_fn_verify_shut_noshut,system/test_interface.py,"V3, V4",
18,gw2,Regression,ft_lldp_LocManAddrLen,Fail,Mapped,2024-01-08 01:27:22,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_LocManAddrLen,system/test_lldp.py,"V1, V2",
19,gw2,Regression,ft_lldp_LocManAddrlfld,Fail,Mapped,2024-01-08 01:27:22,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_LocManAddrlfld,system/test_lldp.py,"V1, V2",
