#,Node,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,gw3,Regression,ft_add_unknownvlan_interface,Pass,Mapped,2023-12-28 01:08:56,Test case passed,test_ft_add_unknownvlan_interface,switching/test_vlan.py,"V1, V2",
2,gw3,Regression,ft_vlan_delete_with_member,Pass,Mapped,2023-12-28 01:09:11,Test case passed,test_ft_vlan_delete_with_member,switching/test_vlan.py,"V1, V2",
3,gw2,Regression,FtOpSoSwLagFn042,Pass,Mapped,2023-12-28 01:09:40,Test case passed,test_ft_portchannel_with_vlan_variations,switching/test_portchannel.py,"V3, V4",
4,gw2,Regression,FtOpSoSwLagFn041,Pass,Mapped,2023-12-28 01:09:40,Test case passed,test_ft_portchannel_with_vlan_variations,switching/test_portchannel.py,"V3, V4",
5,gw2,PortChannel Config Enhancements,FtOpSoSwPominFn007,Pass,Mapped,2023-12-28 01:10:05,Test case passed,test_ft_verify_min_links_functionality_by_flapping_all_member_ports_007,switching/test_portchannel.py,"V3, V4",
6,gw3,Regression,ft_vlan_trunk_tagged,Pass,Mapped,2023-12-28 01:10:38,Test case passed,test_ft_vlan_trunk_tagged,switching/test_vlan.py,"V1, V2",
7,gw3,Regression,ft_show_vlan_brief,Pass,Mapped,2023-12-28 01:10:38,Test case passed,test_ft_vlan_trunk_tagged,switching/test_vlan.py,"V1, V2",
8,gw2,Regression,ft_lldp_LocManAddrLen,Fail,Mapped,2023-12-28 01:17:04,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_LocManAddrLen,system/test_lldp.py,"V3, V4",
9,gw2,Regression,ft_lldp_LocManAddrlfld,Fail,Mapped,2023-12-28 01:17:05,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_LocManAddrlfld,system/test_lldp.py,"V3, V4",
10,gw2,Regression,ft_lldp_LocManAddrEntry,Fail,Mapped,2023-12-28 01:17:05,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_LocManAddrEntry,system/test_lldp.py,"V3, V4",
11,gw2,Regression,ft_lldp_ConfigManAddrEntry,Fail,Mapped,2023-12-28 01:17:05,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_ConfigManAddrEntry,system/test_lldp.py,"V3, V4",
12,gw2,Regression,ft_lldp_lldplocportid,Fail,Mapped,2023-12-28 01:17:06,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_lldplocportid,system/test_lldp.py,"V3, V4",
13,gw2,Regression,ft_lldp_lldplocsysname,Fail,Mapped,2023-12-28 01:17:06,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_lldplocsysname,system/test_lldp.py,"V3, V4",
14,gw2,Regression,ft_lldp_lldplocsysdesc,Fail,Mapped,2023-12-28 01:17:07,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_lldplocsysdesc,system/test_lldp.py,"V3, V4",
15,gw2,SNMP Agent Optimization,ft_snmp_lldp_prem_manaddr_table,Fail,Mapped,2023-12-28 01:17:07,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_rem_man_addr_table,system/test_lldp.py,"V3, V4",
16,gw2,Regression,FtOpSoSwlldpFn011,Fail,Mapped,2023-12-28 01:17:07,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_non_default_config,system/test_lldp.py,"V3, V4",
17,gw2,Regression,FtOpSoSwlldpFn010,Fail,Mapped,2023-12-28 01:17:07,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_non_default_config,system/test_lldp.py,"V3, V4",
18,gw2,Regression,FtOpSoSwlldpFn009,Fail,Mapped,2023-12-28 01:17:07,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_non_default_config,system/test_lldp.py,"V3, V4",
19,gw2,Regression,FtOpSoSwlldpFn008,Fail,Mapped,2023-12-28 01:17:07,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_non_default_config,system/test_lldp.py,"V3, V4",
20,gw2,Regression,FtOpSoSwlldpFn004,Fail,Mapped,2023-12-28 01:17:07,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_non_default_config,system/test_lldp.py,"V3, V4",
21,gw2,Regression,FtOpSoSwlldpFn013,Fail,Mapped,2023-12-28 01:17:08,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_docker_restart,system/test_lldp.py,"V3, V4",
22,gw2,Regression,lldp_verify_counters,Fail,Mapped,2023-12-28 01:17:08,module configuration failed. LLDP neighbors information is not found after polling @5445,test_lldp_verify_counters,system/test_lldp.py,"V3, V4",
23,gw2,Regression,ft_lldp_with_remote_server,Fail,Mapped,2023-12-28 01:17:09,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_with_remote_server,system/test_lldp.py,"V3, V4",
24,gw3,warmboot,ft_reboot_fdb_fast_reboot,ScriptError,Mapped,2023-12-28 01:22:43,Exception TypeError 'NoneType' object is not subscriptable in file /apis/system/basic.py at line 1389,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V1, V2",
25,gw3,warmboot,ft_max_vlan_save_reload,ScriptError,Mapped,2023-12-28 01:22:43,Exception TypeError 'NoneType' object is not subscriptable in file /apis/system/basic.py at line 1389,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V1, V2",
26,gw3,warmboot,FtOpSoSysFRFn005,ScriptError,Mapped,2023-12-28 01:22:43,Exception TypeError 'NoneType' object is not subscriptable in file /apis/system/basic.py at line 1389,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V1, V2",
27,gw2,Regression,FtOpSoSyInIpFn002,DUTFail,Mapped,2023-12-28 01:23:58,Error response from daemon: Container is not running,test_ft_port_fn_verify_shut_noshut,system/test_interface.py,"V3, V4",
28,gw3,Regression,ft_ssh_service_disable,Pass,Mapped,2023-12-28 01:29:06,Test case passed,test_ft_ssh_service_disable,system/test_ssh.py,"V1, V2",
29,gw4,Instrumentation,ft_sf_wm_telemetry_interval,Pass,Mapped,2023-12-28 01:33:01,verification of configured telemetry interval and reset to default interval is successful,test_ft_watermark_telemetry_interval,system/test_snapshot.py,V3,
30,gw4,Instrumentation Enhancements,ft_sf_snapshot_tam_Error_Logs,Fail,SubTest,2023-12-28 01:33:01,Error logs are getting generated on the device,test_ft_watermark_telemetry_interval,system/test_snapshot.py,V3,
31,gw6,Regression,ft_ntp_message_log_display_with_correct_time,ScriptError,Mapped,2023-12-28 01:37:18,Exception IndexError list index out of range in file /apis/system/ntp.py at line 347,test_ft_ntp_disable_enable_with_message_log,system/test_ntp.py,V4,
32,gw6,Regression,ft_ntp_disable_ntp_enable_ntp,ScriptError,Mapped,2023-12-28 01:37:18,Exception IndexError list index out of range in file /apis/system/ntp.py at line 347,test_ft_ntp_disable_enable_with_message_log,system/test_ntp.py,V4,
33,gw6,Regression,ft_ntp_existsconfig,Pass,Mapped,2023-12-28 01:37:32,Test case passed,test_ntp_exists_config,system/test_ntp.py,V4,
34,gw4,Regression,ft_tacacsauth_enable_pamfile_created,Fail,Mapped,2023-12-28 01:39:08,PAM file is not created,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V3,
35,gw4,Regression,ft_tacacs_ssh_login,Fail,Mapped,2023-12-28 01:39:08,PAM file is not created,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V3,
36,gw4,Regression,ft_tacacs_single_server_for_auth,Fail,Mapped,2023-12-28 01:39:08,PAM file is not created,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V3,
37,gw4,Regression,ft_tacacs_default_login,Fail,Mapped,2023-12-28 01:39:08,PAM file is not created,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V3,
38,gw4,Regression,executing_server_key_in_appropriate_mode,Fail,Mapped,2023-12-28 01:39:08,PAM file is not created,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V3,
39,gw4,Regression,auth_shared_keys ,Fail,Mapped,2023-12-28 01:39:08,PAM file is not created,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V3,
