Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,15.38%,26,4,22,4,18.18%,0:49:40,0,15.38%,0.00%,0.00%,0.00%,1:39:20
Control Plane ACL,0.00%,3,0,3,3,0.00%,0:13:05,0,100.00%,0.00%,0.00%,0.00%,0:26:10
SNMP Agent Optimization,0.00%,1,0,1,0,0.00%,0:00:00,0,0.00%,0.00%,0.00%,0.00%,0:00:00
Regression,14.29%,21,3,18,1,15.00%,0:36:14,0,4.76%,0.00%,0.00%,0.00%,1:12:28
PortChannel Config Enhancements,100.00%,1,1,0,0,100.00%,0:00:21,0,0.00%,0.00%,0.00%,0.00%,0:00:42
