Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,61.96%,92,57,35,2,63.33%,1:19:11,0,0.00%,0.00%,0.00%,2.17%,2:38:22
In-Memory Debug Log,0.00%,1,0,1,0,0.00%,0:00:00,0,0.00%,0.00%,0.00%,0.00%,0:00:00
Sanity,0.00%,1,0,1,0,0.00%,0:03:38,0,0.00%,0.00%,0.00%,0.00%,0:07:16
VRF-Lite,17.65%,17,3,14,0,17.65%,0:20:26,0,0.00%,0.00%,0.00%,0.00%,0:40:52
RIF Counters,50.00%,4,2,2,1,66.67%,0:02:06,0,0.00%,0.00%,0.00%,25.00%,0:04:12
Regression,75.36%,69,52,17,1,76.47%,0:53:01,0,0.00%,0.00%,0.00%,1.45%,1:46:02
