#,Node,Module,Devices,Models,Chips,TGen,Count,Pass,Rate,Time
1,gw5,system/test_ntp.py,V3,UNKNOWN,VS,scapy,3,1,33.33%,0:06:08
2,gw5,security/test_tacacs.py,V3,UNKNOWN,VS,scapy,6,0,0.00%,0:03:44
3,gw6,system/test_snapshot.py,V4,UNKNOWN,VS,scapy,2,1,50.00%,0:01:45
4,gw6,system/test_snmp.py,V4,UNKNOWN,VS,scapy,42,38,90.48%,0:09:24
5,gw2,switching/test_portchannel.py,"V3, V4","UNKNOWN, UNKNOWN","VS, VS",scapy,3,3,100.00%,0:02:33
6,gw2,system/test_lldp.py,"V3, V4","UNKNOWN, UNKNOWN","VS, VS",scapy,16,0,0.00%,0:08:51
7,gw2,system/test_interface.py,"V3, V4","UNKNOWN, UNKNOWN","VS, VS",scapy,1,0,0.00%,0:04:42
8,gw3,switching/test_vlan.py,"V1, V2","UNKNOWN, UNKNOWN","VS, VS",scapy,7,4,57.14%,0:15:05
9,gw3,system/test_ssh.py,"V1, V2","UNKNOWN, UNKNOWN","VS, VS",scapy,6,4,66.67%,0:15:02
