#,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,L3 Scale and Performance,FtRtPerfFn024,Fail,Mapped,2024-01-02 23:25:19,"Command 'show vrf' failed to give required prompt, recovered using CR",test_vrf_scale,routing/VRF/test_vrf_scale.py,"V3, V4",
2,L3 Scale and Performance,FtRtPerfFn023,Fail,Mapped,2024-01-02 23:25:19,"Command 'show vrf' failed to give required prompt, recovered using CR",test_vrf_scale,routing/VRF/test_vrf_scale.py,"V3, V4",
3,VRF-Lite,FtOpSoRoVrfFun052,Fail,Mapped,2024-01-02 23:25:19,"Command 'show vrf' failed to give required prompt, recovered using CR",test_vrf_scale,routing/VRF/test_vrf_scale.py,"V3, V4",
4,VRF-Lite,FtOpSoRoVrfScl057,Pass,Mapped,2024-01-02 23:27:29,Test case passed,test_vrf_route_leak,routing/VRF/test_vrf_scale.py,"V3, V4",
5,VRF-Lite,FtOpSoRoVrfScl056,Fail,Mapped,2024-01-02 23:40:13,Test case Failed.,test_vrf_bgp,routing/VRF/test_vrf_scale.py,"V3, V4",
6,VRF-Lite,FtOpSoRoVrfScl058,Fail,Mapped,2024-01-02 23:49:49,"Command 'show vrf' failed to give required prompt, recovered using CR",test_vrf_reload,routing/VRF/test_vrf_scale.py,"V3, V4",
7,sFlow Hardening,FtOpSfFn008,Pass,SubTest,2024-01-02 23:59:42,Successfully verified sFlow sampling functionality.,test_ft_sflow_sampling_v6_sFlow_collector,system/test_sflow.py,"V3, V4",
8,sFlow Hardening,FtOpSfFn004,Fail,SubTest,2024-01-02 23:59:42,sFlow collector failed to receive sflow sample packets with default sampling rate.,test_ft_sflow_sampling_v6_sFlow_collector,system/test_sflow.py,"V3, V4",
9,sFlow Hardening,FtOpSfFn005,Pass,Mapped,2024-01-03 00:00:14,Successfully verified sFlow sampling functionality.,test_ft_sflow_max_sflow_collector_config,system/test_sflow.py,"V3, V4",
10,sFlow Hardening,FtOpSfFn017,Pass,Mapped,2024-01-03 00:01:36,Test case passed,test_ft_system_config_mgmt_verifying_config_with_save_reboot_sflow,system/test_sflow.py,"V3, V4",
11,Regression,FtOpSoRtIpv4Fn003,TGenFail,Mapped,2024-01-03 00:12:39,Traffic generator API Failed with status 209 TX Counter raw_pkt_count is zero for port: port-9,test_l3_v4_route_po_1,routing/test_ip.py,"V3, V4",
12,Regression,ft_ipv4_address_check ,Fail,Mapped,2024-01-03 00:12:48,Failed to ping ip address 192.168.2.1,test_ft_ping_v4_v6_vlan,routing/test_ip.py,"V3, V4",
13,Regression,ft_ipv6_address_check ,Fail,Mapped,2024-01-03 00:12:48,Failed to ping ip address 192.168.2.1,test_ft_ping_v4_v6_vlan,routing/test_ip.py,"V3, V4",
14,Regression,ft_ping_vlan ,Fail,Mapped,2024-01-03 00:12:48,Failed to ping ip address 192.168.2.1,test_ft_ping_v4_v6_vlan,routing/test_ip.py,"V3, V4",
15,Regression,CETA_SONIC_40640,Fail,Mapped,2024-01-03 00:12:55,Portchannel PortChannel100 on V4 state Up verification failed.,test_ft_ping_v4_v6_after_ip_change_pc,routing/test_ip.py,"V3, V4",
16,Regression,ft_ip_address_check_pc,Fail,Mapped,2024-01-03 00:12:55,Portchannel PortChannel100 on V4 state Up verification failed.,test_ft_ping_v4_v6_after_ip_change_pc,routing/test_ip.py,"V3, V4",
17,Regression,ft_ip6_address_check_pc,Fail,Mapped,2024-01-03 00:12:55,Portchannel PortChannel100 on V4 state Up verification failed.,test_ft_ping_v4_v6_after_ip_change_pc,routing/test_ip.py,"V3, V4",
18,Regression,ft_ping6_after_ip_change,Fail,Mapped,2024-01-03 00:12:55,Portchannel PortChannel100 on V4 state Up verification failed.,test_ft_ping_v4_v6_after_ip_change_pc,routing/test_ip.py,"V3, V4",
19,Regression,ft_ping_after_ip_change,Fail,Mapped,2024-01-03 00:12:55,Portchannel PortChannel100 on V4 state Up verification failed.,test_ft_ping_v4_v6_after_ip_change_pc,routing/test_ip.py,"V3, V4",
20,RIF Counters,RIF_COUNT_FUNC_0031,Fail,Mapped,2024-01-03 00:14:06,traffic verification is failed,test_ft_ip6_static_route_traffic_forward_blackhole,routing/test_ip.py,"V3, V4",
21,Regression,ft_ip6_static_route_traffic_forward ,Fail,Mapped,2024-01-03 00:14:06,traffic verification is failed,test_ft_ip6_static_route_traffic_forward_blackhole,routing/test_ip.py,"V3, V4",
22,Regression,ft_ip6_static_route_traffic_fwd_blackhole ,Fail,Mapped,2024-01-03 00:14:06,traffic verification is failed,test_ft_ip6_static_route_traffic_forward_blackhole,routing/test_ip.py,"V3, V4",
23,Regression,ft_ip6_connected_host_traffic_forward,Fail,Mapped,2024-01-03 00:14:06,traffic verification is failed,test_ft_ip6_static_route_traffic_forward_blackhole,routing/test_ip.py,"V3, V4",
24,RIF Counters,RIF_COUNT_FUNC_001,Unsupported,SubTest,2024-01-03 00:14:06,rif counters update unsupported on Physical-Interface routing interface,test_ft_ip6_static_route_traffic_forward_blackhole,routing/test_ip.py,"V3, V4",
25,Regression,ft_ip_static_route_traffic_forward,Pass,Mapped,2024-01-03 00:15:03,Test case passed,test_ft_ip_static_route_traffic_forward,routing/test_ip.py,"V3, V4",
26,RIF Counters,RIF_COUNT_FUNC_001,Pass,SubTest,2024-01-03 00:15:03,rif counters update Successful on Physical_Interface routing interface,test_ft_ip_static_route_traffic_forward,routing/test_ip.py,"V3, V4",
27,RIF Counters,RIF_COUNT_FUNC_021,Pass,SubTest,2024-01-03 00:15:03,rif counters update Successful on Phy_Shut_noShut routing interface,test_ft_ip_static_route_traffic_forward,routing/test_ip.py,"V3, V4",
28,Regression,ft_ip6_L2_L3_translation,Pass,Mapped,2024-01-03 00:16:35,Test case passed,test_ft_ip_v4_v6_L2_L3_translation,routing/test_ip.py,"V3, V4",
29,Regression,ft_ip_L2_L3_translation,Pass,Mapped,2024-01-03 00:16:35,Test case passed,test_ft_ip_v4_v6_L2_L3_translation,routing/test_ip.py,"V3, V4",
30,Regression,ipv6_intf_order,Pass,Mapped,2024-01-03 00:17:06,Test case passed,test_ft_verify_interfaces_order,routing/test_ip.py,"V3, V4",
31,Regression,ipv4_intf_order,Pass,Mapped,2024-01-03 00:17:06,Test case passed,test_ft_verify_interfaces_order,routing/test_ip.py,"V3, V4",
