#,Module,Devices,Models,Chips,TGen,Count,Pass,Rate,Time
1,routing/VRF/test_vrf_scale.py,"V3, V4","UNKNOWN, UNKNOWN","VS, VS",scapy,6,1,16.67%,0:51:47
2,system/test_sflow.py,"V3, V4","UNKNOWN, UNKNOWN","VS, VS",scapy,4,3,75.00%,0:09:17
3,routing/test_ip.py,"V3, V4","UNKNOWN, UNKNOWN","VS, VS",scapy,21,7,33.33%,0:11:21
