Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,0.00%,1,0,1,0,0.00%,0:14:47,0,0.00%,0.00%,0.00%,0.00%,0:14:47
Regression,0.00%,1,0,1,0,0.00%,0:14:47,0,0.00%,0.00%,0.00%,0.00%,0:14:47
