#,Module,Devices,Models,Chips,TGen,Count,Pass,Rate,Time
1,routing/NAT/test_nat.py,V4,UNKNOWN,VS,scapy,3,3,100.00%,0:02:35
2,routing/test_arp.py,V4,UNKNOWN,VS,scapy,1,1,100.00%,0:03:35
