Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,16.67%,6,1,5,0,16.67%,0:55:39,0,0.00%,0.00%,0.00%,0.00%,1:51:18
L3 Scale and Performance,0.00%,2,0,2,0,0.00%,0:30:52,0,0.00%,0.00%,0.00%,0.00%,1:01:44
VRF-Lite,25.00%,4,1,3,0,25.00%,0:24:47,0,0.00%,0.00%,0.00%,0.00%,0:49:34
