#,Module,Devices,Models,Chips,TGen,Count,Pass,Rate,Time
1,routing/test_l3_performance.py,V1,UNKNOWN,VS,scapy,8,6,75.00%,0:03:53
2,routing/test_arp.py,V1,UNKNOWN,VS,scapy,1,1,100.00%,0:02:03
3,qos/test_qos_save_reboot.py,V1,UNKNOWN,VS,scapy,8,8,100.00%,0:08:04
