#,Module,Function,DUTs,MEM-INITIAL,MEM-FINAL,MEM-DIFF,CPU-INITIAL,CPU-FINAL,CPU-DIFF
0,routing/NAT/test_nat.py,test_ft_nat_docker_restart,1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
