Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,91.07%,56,51,5,1,92.73%,0:48:59,0,0.00%,0.00%,0.00%,1.79%,1:37:58
In-Memory Debug Log,0.00%,1,0,1,0,0.00%,0:00:00,0,0.00%,0.00%,0.00%,0.00%,0:00:00
sFlow Hardening,75.00%,4,3,1,0,75.00%,0:10:52,0,0.00%,0.00%,0.00%,0.00%,0:21:44
Regression,94.12%,51,48,3,1,96.00%,0:38:07,0,0.00%,0.00%,0.00%,1.96%,1:16:14
