#,Module,Function,DUTs,MEM-INITIAL,MEM-FINAL,MEM-DIFF,CPU-INITIAL,CPU-FINAL,CPU-DIFF
0,system/test_snapshot.py,test_ft_watermark_telemetry_interval,1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,system/test_snapshot.py, --Module--,1,NE,NE,NE,NE,NE,NE
0,system/test_ntp.py,test_ft_ntp_disable_enable_with_message_log,1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,system/test_ntp.py,test_ntp_exists_config,1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
2,system/test_ntp.py, --Module--,1,NE,NE,NE,NE,NE,NE
