#,Module,Function,DUT,MEM-INITIAL,MEM-FINAL,MEM-DIFF,CPU-INITIAL,CPU-FINAL,CPU-DIFF
0,routing/NAT/test_nat.py,test_ft_nat_docker_restart,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,routing/NAT/test_nat.py,--Module--,V2,NE,NE,NE,NE,NE,NE
0,system/test_device_mgmt.py,test_ft_ip_static_ip_on_mgmt_intrf,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,system/test_device_mgmt.py,--Module--,V2,NE,NE,NE,NE,NE,NE
