Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,11.11%,9,1,8,0,11.11%,0:09:52,0,0.00%,0.00%,0.00%,0.00%,0:09:52
Regression,11.11%,9,1,8,0,11.11%,0:09:52,0,0.00%,0.00%,0.00%,0.00%,0:09:52
