Feature Type,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
OverAll,79.84%,124,99,25,6,83.90%,3:06:44,0,3.23%,0.00%,0.00%,1.61%,5:53:54
