#,Node,Module,Function,Result,Test Time,Helper Time,CMD Time,TG Time,Wait,TGWait,PROMPT NFOUND,TECH SUPPORT,Description
1,gw4,routing/NAT/test_nat.py,test_ft_nat_docker_restart,,0:00:47,0:00:00.000,0:00:18.127,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
2,gw4,routing/NAT/test_nat.py,test_ft_nat_docker_restart,EnvFail,0:07:07,0:00:00.000,0:00:13.058,0:00:00.000,0:00:20,0:00:00,0,0,Console hang observed. Exiting.
3,gw7,routing/test_l3_performance.py,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,,0:00:29,0:00:00.000,0:00:15.065,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
4,gw7,routing/test_l3_performance.py,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,Fail,0:02:01,0:00:00.000,0:00:05.527,0:00:00.000,0:00:00,0:00:00,0,0,Route table is not updated after advertising of routes on TG
5,gw7,routing/test_l3_performance.py,test_cli_validation_ip_address,Pass,0:01:13,0:00:09.822,0:00:38.318,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
6,gw7,routing/test_l3_performance.py,test_cli_validation_bgp_router_config,Pass,0:00:23,0:00:00.000,0:00:06.720,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
7,gw7,routing/test_arp.py,test_ft_arp_dynamic_renew_traffic_test,,0:00:53,0:00:18.239,0:00:10.496,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
8,gw7,routing/test_arp.py,test_ft_arp_dynamic_renew_traffic_test,Pass,0:01:00,0:00:00.000,0:00:01.785,0:00:00.000,0:00:15,0:00:10,0,0,Test case passed
9,gw7,routing/test_ndp.py,test_ft_ipv6_neighbor_entry,,0:01:41,0:00:18.239,0:00:10.277,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
10,gw7,routing/test_ndp.py,test_ft_ipv6_neighbor_entry,Pass,0:00:16,0:00:00.000,0:00:07.642,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
11,gw6,system/test_device_mgmt.py,test_ft_ip_static_ip_on_mgmt_intrf,,0:00:09,0:00:00.000,0:00:04.889,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
12,gw6,system/test_device_mgmt.py,test_ft_ip_static_ip_on_mgmt_intrf,Fail,0:12:12,0:00:00.000,0:01:05.103,0:00:00.000,0:00:25,0:00:00,1,0,Command 'sudo -s ip addr del 172.18.0.3/255.255.0.0 dev eth0' failed to give prompt  recovered using CTRL+C
13,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_v6_link_local_bgp,,0:03:30,0:00:00.000,0:01:02.352,0:00:00.000,0:00:30,0:00:00,0,0,Module Configuration
14,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_v6_link_local_bgp,Pass,0:00:21,0:00:00.000,0:00:09.546,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
15,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_clear,Pass,0:00:14,0:00:00.000,0:00:03.875,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
16,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_peer_traffic_check,Pass,0:03:32,0:00:00.000,0:00:11.326,0:00:00.000,0:01:00,0:00:40,0,0,Test case passed
