Feature Type,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
OverAll,66.28%,86,57,29,23,90.48%,1:30:48,0,26.74%,0.00%,0.00%,0.00%,2:44:45
