#,Node,Module,Devices,Models,Chips,TGen,Count,Pass,Rate,Time
1,gw4,system/test_snapshot.py,V2,UNKNOWN,VS,scapy,2,2,100.00%,0:01:00
2,gw4,system/test_snmp.py,V2,UNKNOWN,VS,scapy,42,40,95.24%,0:06:38
3,gw4,security/test_tacacs.py,V2,UNKNOWN,VS,scapy,6,6,100.00%,0:02:54
4,gw4,system/test_ntp.py,V2,UNKNOWN,VS,scapy,3,1,33.33%,0:06:19
5,gw2,switching/test_vlan.py,"V1, V2","UNKNOWN, UNKNOWN","VS, VS",scapy,7,4,57.14%,0:31:21
6,gw3,switching/test_portchannel.py,"V3, V4","UNKNOWN, UNKNOWN","VS, VS",scapy,3,3,100.00%,0:01:39
7,gw3,system/test_ssh.py,"V3, V4","UNKNOWN, UNKNOWN","VS, VS",scapy,6,1,16.67%,0:40:57
