#,Node,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,gw2,Regression,ft_add_unknownvlan_interface,Pass,Mapped,2023-12-28 03:24:01,Test case passed,test_ft_add_unknownvlan_interface,switching/test_vlan.py,"V1, V2",
2,gw2,Regression,ft_vlan_delete_with_member,Pass,Mapped,2023-12-28 03:24:13,Test case passed,test_ft_vlan_delete_with_member,switching/test_vlan.py,"V1, V2",
3,gw3,Regression,FtOpSoSwLagFn042,Pass,Mapped,2023-12-28 03:24:40,Test case passed,test_ft_portchannel_with_vlan_variations,switching/test_portchannel.py,"V3, V4",
4,gw3,Regression,FtOpSoSwLagFn041,Pass,Mapped,2023-12-28 03:24:40,Test case passed,test_ft_portchannel_with_vlan_variations,switching/test_portchannel.py,"V3, V4",
5,gw3,PortChannel Config Enhancements,FtOpSoSwPominFn007,Pass,Mapped,2023-12-28 03:25:01,Test case passed,test_ft_verify_min_links_functionality_by_flapping_all_member_ports_007,switching/test_portchannel.py,"V3, V4",
6,gw2,Regression,ft_vlan_trunk_tagged,Pass,Mapped,2023-12-28 03:25:39,Test case passed,test_ft_vlan_trunk_tagged,switching/test_vlan.py,"V1, V2",
7,gw2,Regression,ft_show_vlan_brief,Pass,Mapped,2023-12-28 03:25:39,Test case passed,test_ft_vlan_trunk_tagged,switching/test_vlan.py,"V1, V2",
8,gw3,Regression,ft_ssh_service_disable,Pass,Mapped,2023-12-28 03:27:46,Test case passed,test_ft_ssh_service_disable,system/test_ssh.py,"V3, V4",
9,gw3,Control Plane ACL,test_ft_controlplane_acl_service_sshv6,EnvFail,Mapped,2023-12-28 03:40:56,Console hang observed. Exiting.,test_ft_ssh_add_user_verify,system/test_ssh.py,"V3, V4",
10,gw3,Control Plane ACL,test_ft_controlplane_acl_service_sshv4,EnvFail,Mapped,2023-12-28 03:40:56,Console hang observed. Exiting.,test_ft_ssh_add_user_verify,system/test_ssh.py,"V3, V4",
11,gw3,Control Plane ACL,test_ft_controlplane_acl_service_snmp,EnvFail,Mapped,2023-12-28 03:40:56,Console hang observed. Exiting.,test_ft_ssh_add_user_verify,system/test_ssh.py,"V3, V4",
12,gw3,Regression,ft_ssh_add_user_verify,EnvFail,Mapped,2023-12-28 03:40:56,Console hang observed. Exiting.,test_ft_ssh_add_user_verify,system/test_ssh.py,"V3, V4",
13,gw2,warmboot,ft_reboot_fdb_fast_reboot,DUTFail,Mapped,2023-12-28 03:54:45,config command 'show interfaces counters -a' failed,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V1, V2",
14,gw2,warmboot,ft_max_vlan_save_reload,DUTFail,Mapped,2023-12-28 03:54:45,config command 'show interfaces counters -a' failed,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V1, V2",
15,gw2,warmboot,FtOpSoSysFRFn005,DUTFail,Mapped,2023-12-28 03:54:45,config command 'show interfaces counters -a' failed,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V1, V2",
16,gw4,Instrumentation,ft_sf_wm_telemetry_interval,Pass,Mapped,2023-12-28 04:00:37,verification of configured telemetry interval and reset to default interval is successful,test_ft_watermark_telemetry_interval,system/test_snapshot.py,V2,
17,gw4,Instrumentation Enhancements,ft_sf_snapshot_tam_Error_Logs,Pass,SubTest,2023-12-28 04:00:37,Error logs are getting generated on the device,test_ft_watermark_telemetry_interval,system/test_snapshot.py,V2,
18,gw4,Regression,ft_snmp_sysName,Pass,Mapped,2023-12-28 04:04:10,Test case passed,test_ft_snmp_sysName,system/test_snmp.py,V2,
19,gw4,Regression,ft_snmp_test_syUpTime,Pass,Mapped,2023-12-28 04:04:16,Test case passed,test_ft_snmp_test_syUpTime,system/test_snmp.py,V2,
20,gw4,Regression,ft_snmp_sysDescr,Pass,Mapped,2023-12-28 04:04:23,Test case passed,test_ft_snmp_sysDescr,system/test_snmp.py,V2,
21,gw4,Regression,FtOpSoSySnFn008,Pass,Mapped,2023-12-28 04:04:33,Test case passed,test_ft_snmp_mib_2,system/test_snmp.py,V2,
22,gw4,Regression,FtOpSoSySnFn009,Pass,Mapped,2023-12-28 04:04:37,Test case passed,test_ft_snmp_if_mib_all,system/test_snmp.py,V2,
23,gw4,Regression,FtOpSoSySnFn010,Pass,Mapped,2023-12-28 04:04:41,Test case passed,test_ft_snmp_entity_mib_all,system/test_snmp.py,V2,
24,gw4,Regression,FtOpSoSySnFn013,Pass,Mapped,2023-12-28 04:04:46,Test case passed,test_ft_snmp_dot1q_dot1db_mib,system/test_snmp.py,V2,
25,gw4,Regression,FtOpSoSySnFn012,Pass,Mapped,2023-12-28 04:04:46,Test case passed,test_ft_snmp_dot1q_dot1db_mib,system/test_snmp.py,V2,
26,gw4,Regression,FtOpSoSySnFn015,Pass,Mapped,2023-12-28 04:04:59,Test case passed,test_ft_snmp_root_node_walk,system/test_snmp.py,V2,
27,gw4,Regression,FtOpSoSySnFn016,Pass,Mapped,2023-12-28 04:05:09,Test case passed,test_ft_snmp_ipAddressRowStatus_ipv6,system/test_snmp.py,V2,
28,gw4,Regression,FtOpSoSySnFn017,Pass,Mapped,2023-12-28 04:05:13,Test case passed,test_ft_snmp_ipAddressStorageType_ipv6,system/test_snmp.py,V2,
29,gw4,Regression,FtOpSoSySnFn020,Pass,Mapped,2023-12-28 04:05:18,Test case passed,test_ft_snmp_ipv6_If_Forward_default_HopLimit,system/test_snmp.py,V2,
30,gw4,Regression,FtOpSoSySnFn021,Pass,Mapped,2023-12-28 04:05:22,Test case passed,test_ft_snmp_ipv6scope_index_table,system/test_snmp.py,V2,
31,gw4,Regression,test_snmp_ip_forward_table,Pass,Mapped,2023-12-28 04:05:29,Test case passed,test_ft_snmp_ip_forward_table,system/test_snmp.py,V2,
32,gw4,SNMP Agent Optimization,ft_snmp_ifXTable,Pass,Mapped,2023-12-28 04:05:34,Test case passed,test_ft_snmp_ifx_table,system/test_snmp.py,V2,
33,gw4,SNMP Agent Optimization,ft_snmp_ip_System_Stats_Table,Pass,Mapped,2023-12-28 04:05:38,Test case passed,test_ft_snmp_ip_System_Stats_Table,system/test_snmp.py,V2,
34,gw4,SNMP Agent Optimization,ft_snmp_ip_IfStats_Table,Pass,Mapped,2023-12-28 04:05:43,Test case passed,test_ft_snmp_ip_IfStats_Table,system/test_snmp.py,V2,
35,gw4,SNMP Agent Optimization,ft_snmp_ip_Address_Table,Pass,Mapped,2023-12-28 04:05:47,Test case passed,test_ft_snmp_ip_Address_Table,system/test_snmp.py,V2,
36,gw4,SNMP Agent Optimization,ft_snmp_ip_NetToPhysical_Table,Pass,Mapped,2023-12-28 04:05:52,Test case passed,test_ft_snmp_ip_NetToPhysical_Table,system/test_snmp.py,V2,
37,gw4,SNMP Agent Optimization,ft_snmp_icmp_Msgs,Pass,Mapped,2023-12-28 04:05:56,Test case passed,test_ft_snmp_icmp_Msgs,system/test_snmp.py,V2,
38,gw4,SNMP Agent Optimization,ft_snmp_tcp_mib,Pass,Mapped,2023-12-28 04:06:13,Test case passed,test_ft_snmp_tcp_mib,system/test_snmp.py,V2,
39,gw4,SNMP Agent Optimization,ft_snmp_udp_mib,Pass,Mapped,2023-12-28 04:06:17,Test case passed,test_ft_snmp_udp_mib,system/test_snmp.py,V2,
40,gw4,SNMP Agent Optimization,ft_snmp_snmpv2_mib,Pass,Mapped,2023-12-28 04:06:22,Test case passed,test_ft_snmp_snmpv2_mib,system/test_snmp.py,V2,
41,gw4,SNMP Agent Optimization,ft_snmp_host_resource_mib,Pass,Mapped,2023-12-28 04:06:26,Test case passed,test_ft_snmp_host_resource_mib,system/test_snmp.py,V2,
42,gw4,SNMP Agent Optimization,ft_snmp_framework_mib,Pass,Mapped,2023-12-28 04:06:30,Test case passed,test_ft_snmp_framework_mib,system/test_snmp.py,V2,
43,gw4,SNMP Agent Optimization,ft_snmp_mpd_mib,Pass,Mapped,2023-12-28 04:06:35,Test case passed,test_ft_snmp_mpd_mib,system/test_snmp.py,V2,
44,gw4,SNMP Agent Optimization,ft_snmp_target_mib,Pass,Mapped,2023-12-28 04:06:39,Test case passed,test_ft_snmp_target_mib,system/test_snmp.py,V2,
45,gw4,SNMP Agent Optimization,ft_snmp_notification_mib,Pass,Mapped,2023-12-28 04:06:43,Test case passed,test_ft_snmp_notification_mib,system/test_snmp.py,V2,
46,gw4,SNMP Agent Optimization,ft_snmp_user_based_sm_mib,Pass,Mapped,2023-12-28 04:06:47,Test case passed,test_ft_snmp_user_based_sm_mib,system/test_snmp.py,V2,
47,gw4,SNMP Agent Optimization,ft_snmp_view_based_acm_mib,Pass,Mapped,2023-12-28 04:06:52,Test case passed,test_ft_snmp_view_based_acm_mib,system/test_snmp.py,V2,
48,gw4,SNMP Agent Optimization,ft_snmp_ent_physical_table,Pass,Mapped,2023-12-28 04:06:56,Test case passed,test_ft_snmp_ent_physical_table,system/test_snmp.py,V2,
49,gw4,SNMP Agent Optimization,ft_snmp_dot3_stats_table,Pass,Mapped,2023-12-28 04:07:00,Test case passed,test_ft_snmp_dot3_stats_table,system/test_snmp.py,V2,
50,gw4,SNMP Agent Optimization,ft_net_snmp_agent_mib,Pass,Mapped,2023-12-28 04:07:05,Test case passed,test_ft_net_snmp_agent_mib,system/test_snmp.py,V2,
51,gw4,SNMP Agent Optimization,ft_net_snmp_vacm_mib,Pass,Mapped,2023-12-28 04:07:09,Test case passed,test_ft_net_snmp_vacm_mib,system/test_snmp.py,V2,
