#,Node,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,gw3,Regression,ft_add_unknownvlan_interface,Pass,Mapped,2024-01-03 03:37:56,Test case passed,test_ft_add_unknownvlan_interface,switching/test_vlan.py,"V3, V4",
2,gw3,Regression,ft_vlan_delete_with_member,Pass,Mapped,2024-01-03 03:38:08,Test case passed,test_ft_vlan_delete_with_member,switching/test_vlan.py,"V3, V4",
3,gw2,Regression,FtOpSoSwLagFn042,Pass,Mapped,2024-01-03 03:38:33,Test case passed,test_ft_portchannel_with_vlan_variations,switching/test_portchannel.py,"V1, V2",
4,gw2,Regression,FtOpSoSwLagFn041,Pass,Mapped,2024-01-03 03:38:33,Test case passed,test_ft_portchannel_with_vlan_variations,switching/test_portchannel.py,"V1, V2",
5,gw2,PortChannel Config Enhancements,FtOpSoSwPominFn007,Pass,Mapped,2024-01-03 03:38:53,Test case passed,test_ft_verify_min_links_functionality_by_flapping_all_member_ports_007,switching/test_portchannel.py,"V1, V2",
6,gw3,Regression,ft_vlan_trunk_tagged,Pass,Mapped,2024-01-03 03:39:34,Test case passed,test_ft_vlan_trunk_tagged,switching/test_vlan.py,"V3, V4",
7,gw3,Regression,ft_show_vlan_brief,Pass,Mapped,2024-01-03 03:39:34,Test case passed,test_ft_vlan_trunk_tagged,switching/test_vlan.py,"V3, V4",
8,gw2,Regression,FtOpSoSyInIpFn002,Fail,Mapped,2024-01-03 03:43:05,interface is down on DUT ['Ethernet16'],test_ft_port_fn_verify_shut_noshut,system/test_interface.py,"V1, V2",
9,gw2,Regression,ft_lldp_LocManAddrLen,Fail,Mapped,2024-01-03 03:48:30,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_LocManAddrLen,system/test_lldp.py,"V1, V2",
10,gw2,Regression,ft_lldp_LocManAddrlfld,Fail,Mapped,2024-01-03 03:48:30,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_LocManAddrlfld,system/test_lldp.py,"V1, V2",
11,gw2,Regression,ft_lldp_LocManAddrEntry,Fail,Mapped,2024-01-03 03:48:31,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_LocManAddrEntry,system/test_lldp.py,"V1, V2",
12,gw2,Regression,ft_lldp_ConfigManAddrEntry,Fail,Mapped,2024-01-03 03:48:31,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_ConfigManAddrEntry,system/test_lldp.py,"V1, V2",
13,gw2,Regression,ft_lldp_lldplocportid,Fail,Mapped,2024-01-03 03:48:31,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_lldplocportid,system/test_lldp.py,"V1, V2",
14,gw2,Regression,ft_lldp_lldplocsysname,Fail,Mapped,2024-01-03 03:48:32,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_lldplocsysname,system/test_lldp.py,"V1, V2",
15,gw2,Regression,ft_lldp_lldplocsysdesc,Fail,Mapped,2024-01-03 03:48:32,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_lldplocsysdesc,system/test_lldp.py,"V1, V2",
16,gw2,SNMP Agent Optimization,ft_snmp_lldp_prem_manaddr_table,Fail,Mapped,2024-01-03 03:48:32,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_rem_man_addr_table,system/test_lldp.py,"V1, V2",
17,gw2,Regression,FtOpSoSwlldpFn011,Fail,Mapped,2024-01-03 03:48:33,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_non_default_config,system/test_lldp.py,"V1, V2",
18,gw2,Regression,FtOpSoSwlldpFn010,Fail,Mapped,2024-01-03 03:48:33,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_non_default_config,system/test_lldp.py,"V1, V2",
19,gw2,Regression,FtOpSoSwlldpFn009,Fail,Mapped,2024-01-03 03:48:33,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_non_default_config,system/test_lldp.py,"V1, V2",
20,gw2,Regression,FtOpSoSwlldpFn008,Fail,Mapped,2024-01-03 03:48:33,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_non_default_config,system/test_lldp.py,"V1, V2",
21,gw2,Regression,FtOpSoSwlldpFn004,Fail,Mapped,2024-01-03 03:48:33,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_non_default_config,system/test_lldp.py,"V1, V2",
22,gw2,Regression,FtOpSoSwlldpFn013,Fail,Mapped,2024-01-03 03:48:33,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_docker_restart,system/test_lldp.py,"V1, V2",
23,gw2,Regression,lldp_verify_counters,Fail,Mapped,2024-01-03 03:48:33,module configuration failed. LLDP neighbors information is not found after polling @5445,test_lldp_verify_counters,system/test_lldp.py,"V1, V2",
24,gw2,Regression,ft_lldp_with_remote_server,Fail,Mapped,2024-01-03 03:48:34,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_with_remote_server,system/test_lldp.py,"V1, V2",
25,gw2,Regression,ft_ssh_service_disable,Pass,Mapped,2024-01-03 03:51:05,Test case passed,test_ft_ssh_service_disable,system/test_ssh.py,"V1, V2",
26,gw2,Control Plane ACL,test_ft_controlplane_acl_service_sshv6,EnvFail,Mapped,2024-01-03 04:04:10,Console hang observed. Exiting.,test_ft_ssh_add_user_verify,system/test_ssh.py,"V1, V2",
27,gw2,Control Plane ACL,test_ft_controlplane_acl_service_sshv4,EnvFail,Mapped,2024-01-03 04:04:10,Console hang observed. Exiting.,test_ft_ssh_add_user_verify,system/test_ssh.py,"V1, V2",
28,gw2,Control Plane ACL,test_ft_controlplane_acl_service_snmp,EnvFail,Mapped,2024-01-03 04:04:10,Console hang observed. Exiting.,test_ft_ssh_add_user_verify,system/test_ssh.py,"V1, V2",
29,gw2,Regression,ft_ssh_add_user_verify,EnvFail,Mapped,2024-01-03 04:04:10,Console hang observed. Exiting.,test_ft_ssh_add_user_verify,system/test_ssh.py,"V1, V2",
30,gw3,warmboot,ft_reboot_fdb_fast_reboot,DUTFail,Mapped,2024-01-03 04:08:21,config command 'show interfaces counters -a' failed,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V3, V4",
31,gw3,warmboot,ft_max_vlan_save_reload,DUTFail,Mapped,2024-01-03 04:08:21,config command 'show interfaces counters -a' failed,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V3, V4",
32,gw3,warmboot,FtOpSoSysFRFn005,DUTFail,Mapped,2024-01-03 04:08:21,config command 'show interfaces counters -a' failed,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V3, V4",
