#,Node,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,gw2,Regression,ft_add_unknownvlan_interface,Pass,Mapped,2024-01-06 02:53:59,Test case passed,test_ft_add_unknownvlan_interface,switching/test_vlan.py,"V3, V4",
2,gw2,Regression,ft_vlan_delete_with_member,Pass,Mapped,2024-01-06 02:54:11,Test case passed,test_ft_vlan_delete_with_member,switching/test_vlan.py,"V3, V4",
3,gw2,Regression,ft_vlan_trunk_tagged,Pass,Mapped,2024-01-06 02:55:37,Test case passed,test_ft_vlan_trunk_tagged,switching/test_vlan.py,"V3, V4",
4,gw2,Regression,ft_show_vlan_brief,Pass,Mapped,2024-01-06 02:55:37,Test case passed,test_ft_vlan_trunk_tagged,switching/test_vlan.py,"V3, V4",
5,gw3,Regression,FtOpSoSwLagFn042,Fail,Mapped,2024-01-06 02:55:56,"Portchannel PortChannel7 on V1 with member ['Ethernet16', 'Ethernet20'] verification failed",test_ft_portchannel_with_vlan_variations,switching/test_portchannel.py,"V1, V2",
6,gw3,Regression,FtOpSoSwLagFn041,Fail,Mapped,2024-01-06 02:55:56,"Portchannel PortChannel7 on V1 with member ['Ethernet16', 'Ethernet20'] verification failed",test_ft_portchannel_with_vlan_variations,switching/test_portchannel.py,"V1, V2",
7,gw3,PortChannel Config Enhancements,FtOpSoSwPominFn007,ConfigFail,Mapped,2024-01-06 02:56:35,pre-test configuration failed Invalid error code PortChannel Verification Failed : unknown message identifier 'PortChannel Verification Failed' @5430,test_ft_verify_min_links_functionality_by_flapping_all_member_ports_007,switching/test_portchannel.py,"V1, V2",
8,gw2,warmboot,ft_reboot_fdb_fast_reboot,ScriptError,Mapped,2024-01-06 03:00:56,Exception TypeError 'NoneType' object is not subscriptable in file /apis/system/basic.py at line 1389,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V3, V4",
9,gw2,warmboot,ft_max_vlan_save_reload,ScriptError,Mapped,2024-01-06 03:00:56,Exception TypeError 'NoneType' object is not subscriptable in file /apis/system/basic.py at line 1389,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V3, V4",
10,gw2,warmboot,FtOpSoSysFRFn005,ScriptError,Mapped,2024-01-06 03:00:56,Exception TypeError 'NoneType' object is not subscriptable in file /apis/system/basic.py at line 1389,test_ft_vlan_save_config_warm_and_fast_reboot,switching/test_vlan.py,"V3, V4",
11,gw3,Regression,FtOpSoSyInIpFn002,DUTFail,Mapped,2024-01-06 03:01:16,config command 'sudo -s config interface ip remove Ethernet16 11.11.11.11/24' failed,test_ft_port_fn_verify_shut_noshut,system/test_interface.py,"V1, V2",
12,gw3,Regression,ft_ssh_service_disable,Pass,Mapped,2024-01-06 03:06:52,Test case passed,test_ft_ssh_service_disable,system/test_ssh.py,"V1, V2",
13,gw2,Regression,ft_lldp_LocManAddrLen,Fail,Mapped,2024-01-06 03:07:18,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_LocManAddrLen,system/test_lldp.py,"V3, V4",
14,gw2,Regression,ft_lldp_LocManAddrlfld,Fail,Mapped,2024-01-06 03:07:18,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_LocManAddrlfld,system/test_lldp.py,"V3, V4",
15,gw2,Regression,ft_lldp_LocManAddrEntry,Fail,Mapped,2024-01-06 03:07:19,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_LocManAddrEntry,system/test_lldp.py,"V3, V4",
16,gw2,Regression,ft_lldp_ConfigManAddrEntry,Fail,Mapped,2024-01-06 03:07:19,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_ConfigManAddrEntry,system/test_lldp.py,"V3, V4",
17,gw2,Regression,ft_lldp_lldplocportid,Fail,Mapped,2024-01-06 03:07:19,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_lldplocportid,system/test_lldp.py,"V3, V4",
18,gw2,Regression,ft_lldp_lldplocsysname,Fail,Mapped,2024-01-06 03:07:20,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_lldplocsysname,system/test_lldp.py,"V3, V4",
19,gw2,Regression,ft_lldp_lldplocsysdesc,Fail,Mapped,2024-01-06 03:07:20,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_lldplocsysdesc,system/test_lldp.py,"V3, V4",
20,gw2,SNMP Agent Optimization,ft_snmp_lldp_prem_manaddr_table,Fail,Mapped,2024-01-06 03:07:20,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_rem_man_addr_table,system/test_lldp.py,"V3, V4",
21,gw2,Regression,FtOpSoSwlldpFn011,Fail,Mapped,2024-01-06 03:07:21,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_non_default_config,system/test_lldp.py,"V3, V4",
22,gw2,Regression,FtOpSoSwlldpFn010,Fail,Mapped,2024-01-06 03:07:21,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_non_default_config,system/test_lldp.py,"V3, V4",
23,gw2,Regression,FtOpSoSwlldpFn009,Fail,Mapped,2024-01-06 03:07:21,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_non_default_config,system/test_lldp.py,"V3, V4",
24,gw2,Regression,FtOpSoSwlldpFn008,Fail,Mapped,2024-01-06 03:07:21,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_non_default_config,system/test_lldp.py,"V3, V4",
25,gw2,Regression,FtOpSoSwlldpFn004,Fail,Mapped,2024-01-06 03:07:21,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_non_default_config,system/test_lldp.py,"V3, V4",
26,gw2,Regression,FtOpSoSwlldpFn013,Fail,Mapped,2024-01-06 03:07:21,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_docker_restart,system/test_lldp.py,"V3, V4",
27,gw2,Regression,lldp_verify_counters,Fail,Mapped,2024-01-06 03:07:21,module configuration failed. LLDP neighbors information is not found after polling @5445,test_lldp_verify_counters,system/test_lldp.py,"V3, V4",
28,gw2,Regression,ft_lldp_with_remote_server,Fail,Mapped,2024-01-06 03:07:22,module configuration failed. LLDP neighbors information is not found after polling @5445,test_ft_lldp_with_remote_server,system/test_lldp.py,"V3, V4",
29,gw5,Instrumentation,ft_sf_wm_telemetry_interval,Pass,Mapped,2024-01-06 03:14:11,verification of configured telemetry interval and reset to default interval is successful,test_ft_watermark_telemetry_interval,system/test_snapshot.py,V4,
