#,Module,Devices,Models,Chips,TGen,Count,Pass,Rate,Time
1,routing/VRF/test_vrf_scale.py,"V1, V2","UNKNOWN, UNKNOWN","VS, VS",scapy,6,1,16.67%,0:53:02
2,routing/test_ip.py,"V1, V2","UNKNOWN, UNKNOWN","VS, VS",scapy,21,7,33.33%,0:11:10
3,routing/BGP/test_bgp_rr_traffic.py,"V1, V2","UNKNOWN, UNKNOWN","VS, VS",scapy,1,1,100.00%,0:09:20
