Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,66.36%,110,73,37,24,84.88%,2:40:43,0,20.91%,0.00%,0.00%,0.91%,5:25:21
NAT,0.00%,3,0,3,3,0.00%,0:12:49,0,100.00%,0.00%,0.00%,0.00%,0:12:49
RIF Counters,0.00%,3,0,3,3,0.00%,0:00:00,0,100.00%,0.00%,0.00%,0.00%,0:00:00
L3 Scale and Performance,0.00%,2,0,2,0,0.00%,0:36:04,0,0.00%,0.00%,0.00%,0.00%,1:12:08
In-Memory Debug Log,0.00%,1,0,1,0,0.00%,0:00:00,0,0.00%,0.00%,0.00%,0.00%,0:00:00
Sanity,0.00%,1,0,1,0,0.00%,0:03:26,0,0.00%,0.00%,0.00%,0.00%,0:06:52
Regression,70.67%,75,53,22,18,92.98%,0:54:07,0,22.67%,0.00%,0.00%,1.33%,2:04:58
sFlow Hardening,75.00%,4,3,1,0,75.00%,0:10:52,0,0.00%,0.00%,0.00%,0.00%,0:21:44
VRF-Lite,80.95%,21,17,4,0,80.95%,0:43:25,0,0.00%,0.00%,0.00%,0.00%,1:26:50
