#,Node,Module,Function,DUT,MEM-INITIAL,MEM-FINAL,MEM-DIFF,CPU-INITIAL,CPU-FINAL,CPU-DIFF
48,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter::test_prefix_list_out_ipv6,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
49,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter::test_prefix_list_out_ipv6,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
50,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter::test_filter_list_out_ipv6,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
51,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter::test_filter_list_out_ipv6,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
52,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter::test_default_originate_ipv6,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
53,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter::test_default_originate_ipv6,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
54,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter::test_route_map_in_ipv6,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
55,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter::test_route_map_in_ipv6,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
56,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter::test_bgp_route_map_with_community,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
57,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter::test_bgp_route_map_with_community,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
58,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter::test_bgp_ebgp4_nbr_update_source,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
59,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter::test_bgp_ebgp4_nbr_update_source,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
60,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter::test_bgp_ebgp4_nbr_authentication,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
61,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter::test_bgp_ebgp4_nbr_authentication,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
62,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter::test_route_aggregate_ipv6,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
63,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter::test_route_aggregate_ipv6,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
64,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter::test_static_blackhole_rt_redistribute_with_routemap_ipv6,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
65,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter::test_static_blackhole_rt_redistribute_with_routemap_ipv6,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
66,gw2,routing/BGP/test_bgp.py,TestBGPVeLag::test_ft_bgp_clear,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
67,gw2,routing/BGP/test_bgp.py,TestBGPVeLag::test_ft_bgp_clear,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
68,gw2,routing/BGP/test_bgp.py,TestBGPVeLag::test_ft_bgp_peer_traffic_check,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
69,gw2,routing/BGP/test_bgp.py,TestBGPVeLag::test_ft_bgp_peer_traffic_check,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
70,gw2,routing/BGP/test_bgp.py,TestBGPL3Lag::test_ft_bgp_l3lag_peer_traffic_check,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
71,gw2,routing/BGP/test_bgp.py,TestBGPL3Lag::test_ft_bgp_l3lag_peer_traffic_check,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
72,gw2,routing/BGP/test_bgp.py,--Module--,V1,NE,NE,NE,NE,NE,NE
73,gw2,routing/BGP/test_bgp.py,--Module--,V2,NE,NE,NE,NE,NE,NE
74,gw2,system/test_sflow.py,test_ft_sflow_sampling_v6_sFlow_collector,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
75,gw2,system/test_sflow.py,test_ft_sflow_sampling_v6_sFlow_collector,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
76,gw2,system/test_sflow.py,test_ft_sflow_max_sflow_collector_config,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
77,gw2,system/test_sflow.py,test_ft_sflow_max_sflow_collector_config,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
78,gw2,system/test_sflow.py,test_ft_system_config_mgmt_verifying_config_with_save_reboot_sflow,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
79,gw2,system/test_sflow.py,test_ft_system_config_mgmt_verifying_config_with_save_reboot_sflow,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
80,gw2,system/test_sflow.py,--Module--,V1,NE,NE,NE,NE,NE,NE
81,gw2,system/test_sflow.py,--Module--,V2,NE,NE,NE,NE,NE,NE
82,gw1,routing/BGP/test_bgp_4node.py,TestBGPConfed::test_ipv6_confed_route_distribution,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
83,gw1,routing/BGP/test_bgp_4node.py,TestBGPConfed::test_ipv6_confed_route_distribution,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
84,gw1,routing/BGP/test_bgp_4node.py,TestBGPConfed::test_ipv6_confed_route_distribution,V3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
85,gw1,routing/BGP/test_bgp_4node.py,TestBGPConfed::test_ipv6_confed_route_distribution,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
86,gw1,routing/BGP/test_bgp_4node.py,TestBGPConfed::test_ipv6_confed_with_rr,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
87,gw1,routing/BGP/test_bgp_4node.py,TestBGPConfed::test_ipv6_confed_with_rr,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
88,gw1,routing/BGP/test_bgp_4node.py,TestBGPConfed::test_ipv6_confed_with_rr,V3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
89,gw1,routing/BGP/test_bgp_4node.py,TestBGPConfed::test_ipv6_confed_with_rr,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
90,gw1,routing/BGP/test_bgp_4node.py,TestBGPConfed::test_confed_route_distribution_with_rmap,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
91,gw1,routing/BGP/test_bgp_4node.py,TestBGPConfed::test_confed_route_distribution_with_rmap,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
92,gw1,routing/BGP/test_bgp_4node.py,TestBGPConfed::test_confed_route_distribution_with_rmap,V3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
93,gw1,routing/BGP/test_bgp_4node.py,TestBGPConfed::test_confed_route_distribution_with_rmap,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
94,gw1,routing/BGP/test_bgp_4node.py,test_ft_bgp_ibgp_RR_Loop,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
95,gw1,routing/BGP/test_bgp_4node.py,test_ft_bgp_ibgp_RR_Loop,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
96,gw1,routing/BGP/test_bgp_4node.py,test_ft_bgp_ibgp_RR_Loop,V3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
97,gw1,routing/BGP/test_bgp_4node.py,test_ft_bgp_ibgp_RR_Loop,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
98,gw1,routing/BGP/test_bgp_4node.py,test_ft_bgp_ebgp_community_map,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
99,gw1,routing/BGP/test_bgp_4node.py,test_ft_bgp_ebgp_community_map,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
100,gw1,routing/BGP/test_bgp_4node.py,test_ft_bgp_ebgp_community_map,V3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
101,gw1,routing/BGP/test_bgp_4node.py,test_ft_bgp_ebgp_community_map,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
102,gw1,routing/BGP/test_bgp_4node.py,--Module--,V1,NE,NE,NE,NE,NE,NE
103,gw1,routing/BGP/test_bgp_4node.py,--Module--,V2,NE,NE,NE,NE,NE,NE
104,gw1,routing/BGP/test_bgp_4node.py,--Module--,V3,NE,NE,NE,NE,NE,NE
105,gw1,routing/BGP/test_bgp_4node.py,--Module--,V4,NE,NE,NE,NE,NE,NE
106,gw3,routing/VRF/test_vrf.py,test_VrfFun001_06,V3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
107,gw3,routing/VRF/test_vrf.py,test_VrfFun001_06,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
108,gw3,routing/VRF/test_vrf.py,test_VrfFun_26_27,V3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
109,gw3,routing/VRF/test_vrf.py,test_VrfFun_26_27,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
110,gw3,routing/VRF/test_vrf.py,test_VrfFun_10_12_14,V3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
111,gw3,routing/VRF/test_vrf.py,test_VrfFun_10_12_14,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
112,gw3,routing/VRF/test_vrf.py,test_VrfFun_20_24_25_32_33_44_45,V3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
113,gw3,routing/VRF/test_vrf.py,test_VrfFun_20_24_25_32_33_44_45,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
114,gw3,routing/VRF/test_vrf.py,test_VrfFun_05_50,V3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
115,gw3,routing/VRF/test_vrf.py,test_VrfFun_05_50,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
116,gw3,routing/VRF/test_vrf.py,--Module--,V3,NE,NE,NE,NE,NE,NE
117,gw3,routing/VRF/test_vrf.py,--Module--,V4,NE,NE,NE,NE,NE,NE
118,gw3,routing/VRF/test_vrf_scale.py,test_vrf_scale,V3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
119,gw3,routing/VRF/test_vrf_scale.py,test_vrf_scale,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
120,gw3,routing/VRF/test_vrf_scale.py,test_vrf_route_leak,V3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
121,gw3,routing/VRF/test_vrf_scale.py,test_vrf_route_leak,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
122,gw3,routing/VRF/test_vrf_scale.py,test_vrf_bgp,V3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
123,gw3,routing/VRF/test_vrf_scale.py,test_vrf_bgp,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
124,gw3,routing/VRF/test_vrf_scale.py,test_vrf_reload,V3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
125,gw3,routing/VRF/test_vrf_scale.py,test_vrf_reload,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
126,gw3,routing/VRF/test_vrf_scale.py,--Module--,V3,NE,NE,NE,NE,NE,NE
127,gw3,routing/VRF/test_vrf_scale.py,--Module--,V4,NE,NE,NE,NE,NE,NE
128,gw3,sanity/test_sanity_l3.py,test_l2_to_l3_port,V3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
129,gw3,sanity/test_sanity_l3.py,test_l2_to_l3_port,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
130,gw3,sanity/test_sanity_l3.py,--Module--,V3,NE,NE,NE,NE,NE,NE
131,gw3,sanity/test_sanity_l3.py,--Module--,V4,NE,NE,NE,NE,NE,NE
132,gw3,routing/BGP/test_bgp_rr_traffic.py,TestBGPRrTraffic::test_ft_bgp6_rr_traffic_check,V3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
133,gw3,routing/BGP/test_bgp_rr_traffic.py,TestBGPRrTraffic::test_ft_bgp6_rr_traffic_check,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
134,gw3,routing/BGP/test_bgp_rr_traffic.py,--Module--,V3,NE,NE,NE,NE,NE,NE
135,gw3,routing/BGP/test_bgp_rr_traffic.py,--Module--,V4,NE,NE,NE,NE,NE,NE
