#,DUT,Name,Value,Platform,Chip,Build,Module,Function
1,V1,reboot,normal,,,SONiC.master.444338-6d3cef1a9,switching/test_vlan.py,test_ft_vlan_save_config_warm_and_fast_reboot
2,V1,reboot,fast,,,SONiC.master.444338-6d3cef1a9,switching/test_vlan.py,test_ft_vlan_save_config_warm_and_fast_reboot
3,V1,reboot,fast,,,SONiC.master.444338-6d3cef1a9,system/test_ssh.py,test_ft_ssh_add_user_verify
