#,Module,Devices,Models,Chips,TGen,Count,Pass,Rate,Time
1,system/test_snapshot.py,V4,UNKNOWN,VS,scapy,2,1,50.00%,0:01:40
2,security/test_tacacs.py,V4,UNKNOWN,VS,scapy,6,0,0.00%,0:01:43
3,system/test_ntp.py,V4,UNKNOWN,VS,scapy,3,3,100.00%,0:06:36
