Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,36.36%,11,4,7,0,36.36%,0:09:59,0,0.00%,0.00%,0.00%,0.00%,0:09:59
Instrumentation Enhancements,0.00%,1,0,1,0,0.00%,0:00:00,0,0.00%,0.00%,0.00%,0.00%,0:00:00
Regression,33.33%,9,3,6,0,33.33%,0:08:19,0,0.00%,0.00%,0.00%,0.00%,0:08:19
Instrumentation,100.00%,1,1,0,0,100.00%,0:01:40,0,0.00%,0.00%,0.00%,0.00%,0:01:40
