#,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,Instrumentation,ft_sf_wm_telemetry_interval,Pass,Mapped,2024-01-03 03:16:39,verification of configured telemetry interval and reset to default interval is successful,test_ft_watermark_telemetry_interval,system/test_snapshot.py,V4,
2,Instrumentation Enhancements,ft_sf_snapshot_tam_Error_Logs,Fail,SubTest,2024-01-03 03:16:39,Error logs are getting generated on the device,test_ft_watermark_telemetry_interval,system/test_snapshot.py,V4,
3,Regression,ft_tacacsauth_enable_pamfile_created,Fail,Mapped,2024-01-03 03:20:18,PAM file is not created,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V4,
4,Regression,ft_tacacs_ssh_login,Fail,Mapped,2024-01-03 03:20:18,PAM file is not created,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V4,
5,Regression,ft_tacacs_single_server_for_auth,Fail,Mapped,2024-01-03 03:20:18,PAM file is not created,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V4,
6,Regression,ft_tacacs_default_login,Fail,Mapped,2024-01-03 03:20:18,PAM file is not created,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V4,
7,Regression,executing_server_key_in_appropriate_mode,Fail,Mapped,2024-01-03 03:20:18,PAM file is not created,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V4,
8,Regression,auth_shared_keys ,Fail,Mapped,2024-01-03 03:20:18,PAM file is not created,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V4,
9,Regression,ft_ntp_message_log_display_with_correct_time,Pass,Mapped,2024-01-03 03:29:00,Test case passed,test_ft_ntp_disable_enable_with_message_log,system/test_ntp.py,V4,
10,Regression,ft_ntp_disable_ntp_enable_ntp,Pass,Mapped,2024-01-03 03:29:00,Test case passed,test_ft_ntp_disable_enable_with_message_log,system/test_ntp.py,V4,
11,Regression,ft_ntp_existsconfig,Pass,Mapped,2024-01-03 03:29:10,Test case passed,test_ntp_exists_config,system/test_ntp.py,V4,
