#,Node,Module,Function,Result,Test Time,Helper Time,CMD Time,TG Time,Wait,TGWait,PROMPT NFOUND,TECH SUPPORT,Description
1,gw4,qos/test_qos_save_reboot.py,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,,0:02:51,0:00:00.000,0:00:34.030,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
2,gw4,qos/test_qos_save_reboot.py,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,Pass,0:03:19,0:00:00.000,0:01:14.924,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
3,gw5,routing/test_l3_performance.py,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,,0:00:49,0:00:00.000,0:00:16.593,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
4,gw5,routing/test_l3_performance.py,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,Fail,0:02:02,0:00:00.000,0:00:06.876,0:00:00.000,0:00:00,0:00:00,0,0,Route table is not updated after advertising of routes on TG
5,gw5,routing/test_l3_performance.py,test_cli_validation_ip_address,Pass,0:01:14,0:00:10.423,0:00:38.698,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
6,gw5,routing/test_l3_performance.py,test_cli_validation_bgp_router_config,Pass,0:00:23,0:00:00.000,0:00:06.705,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
7,gw5,system/test_device_mgmt.py,test_ft_ip_static_ip_on_mgmt_intrf,,0:00:54,0:00:17.039,0:00:09.670,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
8,gw5,system/test_device_mgmt.py,test_ft_ip_static_ip_on_mgmt_intrf,Pass,0:00:23,0:00:00.000,0:00:07.169,0:00:00.000,0:00:05,0:00:00,0,0,Test case passed
9,gw7,routing/NAT/test_nat.py,test_ft_nat_docker_restart,,0:01:08,0:00:00.000,0:00:22.987,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
10,gw7,routing/NAT/test_nat.py,test_ft_nat_docker_restart,Pass,0:00:53,0:00:00.000,0:00:15.247,0:00:00.000,0:00:20,0:00:00,0,0,Test case passed
11,gw7,routing/test_arp.py,test_ft_arp_dynamic_renew_traffic_test,,0:02:04,0:01:06.304,0:00:12.412,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
