Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,75.00%,4,3,1,0,75.00%,0:04:23,0,0.00%,0.00%,0.00%,0.00%,0:04:23
Regression,75.00%,4,3,1,0,75.00%,0:04:23,0,0.00%,0.00%,0.00%,0.00%,0:04:23
