#,Module,Devices,Models,Chips,TGen,Count,Pass,Rate,Time
1,routing/test_ndp.py,V2,UNKNOWN,VS,scapy,3,3,100.00%,0:01:44
2,system/test_device_mgmt.py,V2,UNKNOWN,VS,scapy,1,0,0.00%,0:02:39
