#,Module,Devices,Models,Chips,TGen,Count,Pass,Rate,Time
1,system/test_snapshot.py,V3,UNKNOWN,VS,scapy,2,1,50.00%,0:01:47
2,system/test_ntp.py,V3,UNKNOWN,VS,scapy,3,1,33.33%,0:08:33
