#,Node,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
37,gw4,Regression,ft_tacacs_ssh_login,Fail,Mapped,2024-01-08 03:27:27,PAM file is not created,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V3,
38,gw4,Regression,ft_tacacs_single_server_for_auth,Fail,Mapped,2024-01-08 03:27:27,PAM file is not created,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V3,
39,gw4,Regression,ft_tacacs_default_login,Fail,Mapped,2024-01-08 03:27:27,PAM file is not created,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V3,
40,gw4,Regression,executing_server_key_in_appropriate_mode,Fail,Mapped,2024-01-08 03:27:27,PAM file is not created,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V3,
41,gw4,Regression,auth_shared_keys ,Fail,Mapped,2024-01-08 03:27:27,PAM file is not created,test_ft_tacacs_ssh_login_with_tacacs_operations,security/test_tacacs.py,V3,
42,gw5,Regression,ft_snmp_sysName,Fail,Mapped,2024-01-08 03:27:32,sysname output is not in sync between system and snmp,test_ft_snmp_sysName,system/test_snmp.py,V2,
43,gw5,Regression,ft_snmp_test_syUpTime,Pass,Mapped,2024-01-08 03:27:37,Test case passed,test_ft_snmp_test_syUpTime,system/test_snmp.py,V2,
44,gw5,Regression,ft_snmp_sysDescr,Pass,Mapped,2024-01-08 03:27:45,Test case passed,test_ft_snmp_sysDescr,system/test_snmp.py,V2,
45,gw5,Regression,FtOpSoSySnFn008,Pass,Mapped,2024-01-08 03:27:56,Test case passed,test_ft_snmp_mib_2,system/test_snmp.py,V2,
46,gw5,Regression,FtOpSoSySnFn009,Pass,Mapped,2024-01-08 03:28:00,Test case passed,test_ft_snmp_if_mib_all,system/test_snmp.py,V2,
47,gw5,Regression,FtOpSoSySnFn010,Pass,Mapped,2024-01-08 03:28:05,Test case passed,test_ft_snmp_entity_mib_all,system/test_snmp.py,V2,
48,gw5,Regression,FtOpSoSySnFn013,Pass,Mapped,2024-01-08 03:28:09,Test case passed,test_ft_snmp_dot1q_dot1db_mib,system/test_snmp.py,V2,
49,gw5,Regression,FtOpSoSySnFn012,Pass,Mapped,2024-01-08 03:28:09,Test case passed,test_ft_snmp_dot1q_dot1db_mib,system/test_snmp.py,V2,
50,gw6,Regression,ft_ntp_message_log_display_with_correct_time,Pass,Mapped,2024-01-08 03:28:21,Test case passed,test_ft_ntp_disable_enable_with_message_log,system/test_ntp.py,V4,
51,gw6,Regression,ft_ntp_disable_ntp_enable_ntp,Pass,Mapped,2024-01-08 03:28:21,Test case passed,test_ft_ntp_disable_enable_with_message_log,system/test_ntp.py,V4,
52,gw5,Regression,FtOpSoSySnFn015,Pass,Mapped,2024-01-08 03:28:26,Test case passed,test_ft_snmp_root_node_walk,system/test_snmp.py,V2,
53,gw6,Regression,ft_ntp_existsconfig,Pass,Mapped,2024-01-08 03:28:31,Test case passed,test_ntp_exists_config,system/test_ntp.py,V4,
54,gw5,Regression,FtOpSoSySnFn016,Pass,Mapped,2024-01-08 03:28:36,Test case passed,test_ft_snmp_ipAddressRowStatus_ipv6,system/test_snmp.py,V2,
55,gw5,Regression,FtOpSoSySnFn017,Pass,Mapped,2024-01-08 03:28:41,Test case passed,test_ft_snmp_ipAddressStorageType_ipv6,system/test_snmp.py,V2,
56,gw5,Regression,FtOpSoSySnFn020,Pass,Mapped,2024-01-08 03:28:45,Test case passed,test_ft_snmp_ipv6_If_Forward_default_HopLimit,system/test_snmp.py,V2,
57,gw5,Regression,FtOpSoSySnFn021,Pass,Mapped,2024-01-08 03:28:50,Test case passed,test_ft_snmp_ipv6scope_index_table,system/test_snmp.py,V2,
58,gw5,Regression,test_snmp_ip_forward_table,Pass,Mapped,2024-01-08 03:28:57,Test case passed,test_ft_snmp_ip_forward_table,system/test_snmp.py,V2,
59,gw5,SNMP Agent Optimization,ft_snmp_ifXTable,Pass,Mapped,2024-01-08 03:29:03,Test case passed,test_ft_snmp_ifx_table,system/test_snmp.py,V2,
60,gw5,SNMP Agent Optimization,ft_snmp_ip_System_Stats_Table,Pass,Mapped,2024-01-08 03:29:07,Test case passed,test_ft_snmp_ip_System_Stats_Table,system/test_snmp.py,V2,
61,gw5,SNMP Agent Optimization,ft_snmp_ip_IfStats_Table,Pass,Mapped,2024-01-08 03:29:12,Test case passed,test_ft_snmp_ip_IfStats_Table,system/test_snmp.py,V2,
62,gw5,SNMP Agent Optimization,ft_snmp_ip_Address_Table,Pass,Mapped,2024-01-08 03:29:16,Test case passed,test_ft_snmp_ip_Address_Table,system/test_snmp.py,V2,
63,gw5,SNMP Agent Optimization,ft_snmp_ip_NetToPhysical_Table,Pass,Mapped,2024-01-08 03:29:21,Test case passed,test_ft_snmp_ip_NetToPhysical_Table,system/test_snmp.py,V2,
64,gw5,SNMP Agent Optimization,ft_snmp_icmp_Msgs,Pass,Mapped,2024-01-08 03:29:25,Test case passed,test_ft_snmp_icmp_Msgs,system/test_snmp.py,V2,
65,gw5,SNMP Agent Optimization,ft_snmp_tcp_mib,Pass,Mapped,2024-01-08 03:29:45,Test case passed,test_ft_snmp_tcp_mib,system/test_snmp.py,V2,
66,gw5,SNMP Agent Optimization,ft_snmp_udp_mib,Pass,Mapped,2024-01-08 03:29:50,Test case passed,test_ft_snmp_udp_mib,system/test_snmp.py,V2,
67,gw5,SNMP Agent Optimization,ft_snmp_snmpv2_mib,Pass,Mapped,2024-01-08 03:29:54,Test case passed,test_ft_snmp_snmpv2_mib,system/test_snmp.py,V2,
68,gw5,SNMP Agent Optimization,ft_snmp_host_resource_mib,Pass,Mapped,2024-01-08 03:29:59,Test case passed,test_ft_snmp_host_resource_mib,system/test_snmp.py,V2,
69,gw5,SNMP Agent Optimization,ft_snmp_framework_mib,Pass,Mapped,2024-01-08 03:30:03,Test case passed,test_ft_snmp_framework_mib,system/test_snmp.py,V2,
70,gw5,SNMP Agent Optimization,ft_snmp_mpd_mib,Pass,Mapped,2024-01-08 03:30:08,Test case passed,test_ft_snmp_mpd_mib,system/test_snmp.py,V2,
71,gw5,SNMP Agent Optimization,ft_snmp_target_mib,Pass,Mapped,2024-01-08 03:30:13,Test case passed,test_ft_snmp_target_mib,system/test_snmp.py,V2,
72,gw5,SNMP Agent Optimization,ft_snmp_notification_mib,Pass,Mapped,2024-01-08 03:30:17,Test case passed,test_ft_snmp_notification_mib,system/test_snmp.py,V2,
73,gw5,SNMP Agent Optimization,ft_snmp_user_based_sm_mib,Pass,Mapped,2024-01-08 03:30:22,Test case passed,test_ft_snmp_user_based_sm_mib,system/test_snmp.py,V2,
74,gw5,SNMP Agent Optimization,ft_snmp_view_based_acm_mib,Pass,Mapped,2024-01-08 03:30:26,Test case passed,test_ft_snmp_view_based_acm_mib,system/test_snmp.py,V2,
75,gw5,SNMP Agent Optimization,ft_snmp_ent_physical_table,Pass,Mapped,2024-01-08 03:30:31,Test case passed,test_ft_snmp_ent_physical_table,system/test_snmp.py,V2,
76,gw5,SNMP Agent Optimization,ft_snmp_dot3_stats_table,Pass,Mapped,2024-01-08 03:30:35,Test case passed,test_ft_snmp_dot3_stats_table,system/test_snmp.py,V2,
77,gw5,SNMP Agent Optimization,ft_net_snmp_agent_mib,Pass,Mapped,2024-01-08 03:30:40,Test case passed,test_ft_net_snmp_agent_mib,system/test_snmp.py,V2,
78,gw5,SNMP Agent Optimization,ft_net_snmp_vacm_mib,Pass,Mapped,2024-01-08 03:30:45,Test case passed,test_ft_net_snmp_vacm_mib,system/test_snmp.py,V2,
79,gw5,SNMP Agent Optimization,ft_snmp_ucd_diskio_mib,Pass,Mapped,2024-01-08 03:30:49,Test case passed,test_ft_snmp_ucd_diskio_mib,system/test_snmp.py,V2,
80,gw5,SNMP Agent Optimization,ft_snmp_ucd_la_table,Pass,Mapped,2024-01-08 03:30:54,Test case passed,test_ft_snmp_ucd_la_table,system/test_snmp.py,V2,
81,gw5,SNMP Agent Optimization,ft_snmp_ucd_system_stats,Pass,Mapped,2024-01-08 03:30:58,Test case passed,test_ft_snmp_ucd_system_stats,system/test_snmp.py,V2,
82,gw5,SNMP MIB and Traps,SNMPQBr003,Fail,Mapped,2024-01-08 03:31:04,SNMP output is not found after walk of dot1qTpFdbPort OID,test_ft_snmp_dot1q_tp_fdb_port,system/test_snmp.py,V2,
83,gw5,SNMP MIB and Traps,SNMPQBr002,Pass,Mapped,2024-01-08 03:31:09,Test case passed,test_ft_snmp_dot1q_tp_fdb_address,system/test_snmp.py,V2,
84,gw5,In-Memory Debug Log,FtOpSoSysImLogFn012,EnvFail,Mapped,2024-01-08 03:31:28,Test case Failed Couldn't get the snmptrapd process details from snmp trap server. Please check the snmp trap server process in the server.,test_ft_snmp_coldstart_trap,system/test_snmp.py,V2,
85,gw5,SNMP MIB and Traps,SNMPTrap004,EnvFail,Mapped,2024-01-08 03:31:28,Test case Failed Couldn't get the snmptrapd process details from snmp trap server. Please check the snmp trap server process in the server.,test_ft_snmp_coldstart_trap,system/test_snmp.py,V2,
86,gw5,Regression,FtOpSoSySnFn023,Fail,Mapped,2024-01-08 03:31:47,sysname output is not in sync between system and snmp after docker restart,test_ft_snmp_docker_restart,system/test_snmp.py,V2,
