Module Name,TC Pass Rate,TC Count,TC Pass,Sys Logs,CDT,FCLI,TSSH,DCNT,Prolog Time,Epilog Time,Func Time,Exec Time,Pass Rate,FCNT,Pass,Fail,Dut Fail,TGen Fail,Script Error,Not Supported,Config Fail,Env Fail,Dep Fail,Skipped,Timeout,Topo Fail,TS
,86.36%,44,38,0,0:11:04,2,0,2,0:05:10,0:01:21,0:04:33,0:11:04,90.24%,41,37,3,0,0,0,0,0,1,0,0,0,0,0
system/test_snmp.py,88.10%,42,37,0,0:09:18,1,0,1,0:04:15,0:00:46,0:04:17,0:09:18,90.00%,40,36,3,0,0,0,0,0,1,0,0,0,0,0
system/test_snapshot.py,50.00%,2,1,0,0:01:46,1,0,1,0:00:55,0:00:35,0:00:16,0:01:46,100.00%,1,1,0,0,0,0,0,0,0,0,0,0,0,0
