#,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,Instrumentation,ft_sf_wm_telemetry_interval,Pass,Mapped,2024-01-01 01:44:00,verification of configured telemetry interval and reset to default interval is successful,test_ft_watermark_telemetry_interval,system/test_snapshot.py,V1,
2,Instrumentation Enhancements,ft_sf_snapshot_tam_Error_Logs,Fail,SubTest,2024-01-01 01:44:00,Error logs are getting generated on the device,test_ft_watermark_telemetry_interval,system/test_snapshot.py,V1,
3,Regression,ft_snmp_sysName,Fail,Mapped,2024-01-01 01:51:19,sysname output is not in sync between system and snmp,test_ft_snmp_sysName,system/test_snmp.py,V1,
4,Regression,ft_snmp_test_syUpTime,Pass,Mapped,2024-01-01 01:51:25,Test case passed,test_ft_snmp_test_syUpTime,system/test_snmp.py,V1,
5,Regression,ft_snmp_sysDescr,Pass,Mapped,2024-01-01 01:51:32,Test case passed,test_ft_snmp_sysDescr,system/test_snmp.py,V1,
6,Regression,FtOpSoSySnFn008,Pass,Mapped,2024-01-01 01:51:39,Test case passed,test_ft_snmp_mib_2,system/test_snmp.py,V1,
7,Regression,FtOpSoSySnFn009,Pass,Mapped,2024-01-01 01:51:44,Test case passed,test_ft_snmp_if_mib_all,system/test_snmp.py,V1,
8,Regression,FtOpSoSySnFn010,Pass,Mapped,2024-01-01 01:51:49,Test case passed,test_ft_snmp_entity_mib_all,system/test_snmp.py,V1,
9,Regression,FtOpSoSySnFn013,Pass,Mapped,2024-01-01 01:51:54,Test case passed,test_ft_snmp_dot1q_dot1db_mib,system/test_snmp.py,V1,
10,Regression,FtOpSoSySnFn012,Pass,Mapped,2024-01-01 01:51:54,Test case passed,test_ft_snmp_dot1q_dot1db_mib,system/test_snmp.py,V1,
11,Regression,FtOpSoSySnFn015,Pass,Mapped,2024-01-01 01:52:02,Test case passed,test_ft_snmp_root_node_walk,system/test_snmp.py,V1,
12,Regression,FtOpSoSySnFn016,Pass,Mapped,2024-01-01 01:52:13,Test case passed,test_ft_snmp_ipAddressRowStatus_ipv6,system/test_snmp.py,V1,
13,Regression,FtOpSoSySnFn017,Pass,Mapped,2024-01-01 01:52:18,Test case passed,test_ft_snmp_ipAddressStorageType_ipv6,system/test_snmp.py,V1,
14,Regression,FtOpSoSySnFn020,Pass,Mapped,2024-01-01 01:52:23,Test case passed,test_ft_snmp_ipv6_If_Forward_default_HopLimit,system/test_snmp.py,V1,
15,Regression,FtOpSoSySnFn021,Pass,Mapped,2024-01-01 01:52:28,Test case passed,test_ft_snmp_ipv6scope_index_table,system/test_snmp.py,V1,
16,Regression,test_snmp_ip_forward_table,Pass,Mapped,2024-01-01 01:52:35,Test case passed,test_ft_snmp_ip_forward_table,system/test_snmp.py,V1,
17,SNMP Agent Optimization,ft_snmp_ifXTable,Pass,Mapped,2024-01-01 01:52:41,Test case passed,test_ft_snmp_ifx_table,system/test_snmp.py,V1,
18,SNMP Agent Optimization,ft_snmp_ip_System_Stats_Table,Pass,Mapped,2024-01-01 01:52:46,Test case passed,test_ft_snmp_ip_System_Stats_Table,system/test_snmp.py,V1,
19,SNMP Agent Optimization,ft_snmp_ip_IfStats_Table,Pass,Mapped,2024-01-01 01:52:51,Test case passed,test_ft_snmp_ip_IfStats_Table,system/test_snmp.py,V1,
20,SNMP Agent Optimization,ft_snmp_ip_Address_Table,Pass,Mapped,2024-01-01 01:52:55,Test case passed,test_ft_snmp_ip_Address_Table,system/test_snmp.py,V1,
21,SNMP Agent Optimization,ft_snmp_ip_NetToPhysical_Table,Pass,Mapped,2024-01-01 01:53:00,Test case passed,test_ft_snmp_ip_NetToPhysical_Table,system/test_snmp.py,V1,
22,SNMP Agent Optimization,ft_snmp_icmp_Msgs,Pass,Mapped,2024-01-01 01:53:05,Test case passed,test_ft_snmp_icmp_Msgs,system/test_snmp.py,V1,
23,SNMP Agent Optimization,ft_snmp_tcp_mib,Pass,Mapped,2024-01-01 01:53:12,Test case passed,test_ft_snmp_tcp_mib,system/test_snmp.py,V1,
24,SNMP Agent Optimization,ft_snmp_udp_mib,Pass,Mapped,2024-01-01 01:53:17,Test case passed,test_ft_snmp_udp_mib,system/test_snmp.py,V1,
25,SNMP Agent Optimization,ft_snmp_snmpv2_mib,Pass,Mapped,2024-01-01 01:53:21,Test case passed,test_ft_snmp_snmpv2_mib,system/test_snmp.py,V1,
26,SNMP Agent Optimization,ft_snmp_host_resource_mib,Pass,Mapped,2024-01-01 01:53:26,Test case passed,test_ft_snmp_host_resource_mib,system/test_snmp.py,V1,
27,SNMP Agent Optimization,ft_snmp_framework_mib,Pass,Mapped,2024-01-01 01:53:31,Test case passed,test_ft_snmp_framework_mib,system/test_snmp.py,V1,
28,SNMP Agent Optimization,ft_snmp_mpd_mib,Pass,Mapped,2024-01-01 01:53:36,Test case passed,test_ft_snmp_mpd_mib,system/test_snmp.py,V1,
29,SNMP Agent Optimization,ft_snmp_target_mib,Pass,Mapped,2024-01-01 01:53:41,Test case passed,test_ft_snmp_target_mib,system/test_snmp.py,V1,
30,SNMP Agent Optimization,ft_snmp_notification_mib,Pass,Mapped,2024-01-01 01:53:45,Test case passed,test_ft_snmp_notification_mib,system/test_snmp.py,V1,
31,SNMP Agent Optimization,ft_snmp_user_based_sm_mib,Pass,Mapped,2024-01-01 01:53:50,Test case passed,test_ft_snmp_user_based_sm_mib,system/test_snmp.py,V1,
32,SNMP Agent Optimization,ft_snmp_view_based_acm_mib,Pass,Mapped,2024-01-01 01:53:55,Test case passed,test_ft_snmp_view_based_acm_mib,system/test_snmp.py,V1,
33,SNMP Agent Optimization,ft_snmp_ent_physical_table,Pass,Mapped,2024-01-01 01:54:00,Test case passed,test_ft_snmp_ent_physical_table,system/test_snmp.py,V1,
34,SNMP Agent Optimization,ft_snmp_dot3_stats_table,Pass,Mapped,2024-01-01 01:54:05,Test case passed,test_ft_snmp_dot3_stats_table,system/test_snmp.py,V1,
35,SNMP Agent Optimization,ft_net_snmp_agent_mib,Pass,Mapped,2024-01-01 01:54:10,Test case passed,test_ft_net_snmp_agent_mib,system/test_snmp.py,V1,
36,SNMP Agent Optimization,ft_net_snmp_vacm_mib,Pass,Mapped,2024-01-01 01:54:15,Test case passed,test_ft_net_snmp_vacm_mib,system/test_snmp.py,V1,
37,SNMP Agent Optimization,ft_snmp_ucd_diskio_mib,Pass,Mapped,2024-01-01 01:54:20,Test case passed,test_ft_snmp_ucd_diskio_mib,system/test_snmp.py,V1,
38,SNMP Agent Optimization,ft_snmp_ucd_la_table,Pass,Mapped,2024-01-01 01:54:24,Test case passed,test_ft_snmp_ucd_la_table,system/test_snmp.py,V1,
39,SNMP Agent Optimization,ft_snmp_ucd_system_stats,Pass,Mapped,2024-01-01 01:54:29,Test case passed,test_ft_snmp_ucd_system_stats,system/test_snmp.py,V1,
40,SNMP MIB and Traps,SNMPQBr003,Fail,Mapped,2024-01-01 01:54:36,SNMP output is not found after walk of dot1qTpFdbPort OID,test_ft_snmp_dot1q_tp_fdb_port,system/test_snmp.py,V1,
41,SNMP MIB and Traps,SNMPQBr002,Pass,Mapped,2024-01-01 01:54:41,Test case passed,test_ft_snmp_dot1q_tp_fdb_address,system/test_snmp.py,V1,
42,In-Memory Debug Log,FtOpSoSysImLogFn012,EnvFail,Mapped,2024-01-01 01:55:00,Test case Failed Couldn't get the snmptrapd process details from snmp trap server. Please check the snmp trap server process in the server.,test_ft_snmp_coldstart_trap,system/test_snmp.py,V1,
43,SNMP MIB and Traps,SNMPTrap004,EnvFail,Mapped,2024-01-01 01:55:00,Test case Failed Couldn't get the snmptrapd process details from snmp trap server. Please check the snmp trap server process in the server.,test_ft_snmp_coldstart_trap,system/test_snmp.py,V1,
44,Regression,FtOpSoSySnFn023,Fail,Mapped,2024-01-01 01:55:16,SNMP service is not up,test_ft_snmp_docker_restart,system/test_snmp.py,V1,
