Module Name,TC Pass Rate,TC Count,TC Pass,Sys Logs,CDT,FCLI,TSSH,DCNT,Prolog Time,Epilog Time,Func Time,Exec Time,Pass Rate,FCNT,Pass,Fail,Dut Fail,TGen Fail,Script Error,Not Supported,Config Fail,Env Fail,Dep Fail,Skipped,Timeout,Topo Fail,Node,TS
,83.21%,131,109,0,5:52:09,13,0,22,0:51:48,0:07:55,2:03:57,3:03:40,82.35%,68,56,8,1,0,1,1,0,1,0,0,0,0,,0
sanity/test_sanity_l3.py,0.00%,1,0,0,0:05:50,1,0,2,0:01:44,0:00:16,0:00:55,0:02:55,0.00%,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0
routing/NAT/test_nat.py,0.00%,3,0,0,0:12:53,1,0,1,0:00:50,0:04:54,0:07:09,0:12:53,0.00%,1,0,0,0,0,0,0,0,1,0,0,0,0,6,0
routing/test_ndp.py,0.00%,3,0,0,0:02:03,1,0,1,0:01:44,0:00:11,0:00:08,0:02:03,0.00%,1,0,1,0,0,0,0,0,0,0,0,0,0,7,0
system/test_device_mgmt.py,0.00%,1,0,0,0:01:54,1,0,1,0:00:33,0:00:05,0:01:16,0:01:54,0.00%,1,0,0,0,0,1,0,0,0,0,0,0,0,7,0
routing/BGP/test_bgp_rr_traffic.py,0,0,0,0,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
routing/VRF/test_vrf_scale.py,33.33%,6,2,0,2:02:30,1,0,2,0:28:10,0:00:05,0:33:00,1:01:15,50.00%,4,2,2,0,0,0,0,0,0,0,0,0,0,3,0
system/test_sflow.py,75.00%,4,3,0,0:21:24,1,0,2,0:01:07,0:00:12,0:09:23,0:10:42,66.67%,3,2,1,0,0,0,0,0,0,0,0,0,0,2,0
routing/test_l3_performance.py,75.00%,8,6,0,0:04:24,1,0,1,0:00:29,0:00:17,0:03:38,0:04:24,66.67%,3,2,1,0,0,0,0,0,0,0,0,0,0,7,0
routing/VRF/test_vrf.py,88.24%,17,15,0,0:36:42,1,0,2,0:08:04,0:00:07,0:10:10,0:18:21,80.00%,5,4,0,1,0,0,0,0,0,0,0,0,0,2,0
routing/BGP/test_bgp.py,92.31%,52,48,0,1:21:18,1,0,2,0:03:31,0:00:47,0:36:21,0:40:39,91.43%,35,32,2,0,0,0,1,0,0,0,0,0,0,2,0
routing/test_ip.py,95.24%,21,20,0,0:19:26,1,0,2,0:01:50,0:00:29,0:07:24,0:09:43,100.00%,7,7,0,0,0,0,0,0,0,0,0,0,0,3,0
routing/BGP/test_bgp_4node.py,100.00%,6,6,0,0:33:12,1,0,4,0:01:21,0:00:14,0:06:43,0:08:18,100.00%,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0
routing/test_arp.py,100.00%,1,1,0,0:01:41,1,0,1,0:00:30,0:00:11,0:01:00,0:01:41,100.00%,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0
qos/test_qos_save_reboot.py,100.00%,8,8,0,0:08:52,1,0,1,0:01:55,0:00:07,0:06:50,0:08:52,100.00%,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0
