#,Node,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,gw1,Regression,ft_bgp_confedv6_config_adv,Pass,Mapped,2024-01-06 00:49:26,Test case passed,TestBGPConfed.test_ipv6_confed_route_distribution,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
2,gw1,Regression,ft_bgp_confedv6_route_reflector,Pass,Mapped,2024-01-06 00:50:13,Test case passed,TestBGPConfed.test_ipv6_confed_with_rr,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
3,gw1,Regression,ft_bgp_confedv6_route_maps_filter,Pass,Mapped,2024-01-06 00:50:51,Test case passed,TestBGPConfed.test_confed_route_distribution_with_rmap,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
4,gw1,Regression,ft_bgp_ibgp_RR_Loop,Pass,Mapped,2024-01-06 00:51:33,Test case passed,test_ft_bgp_ibgp_RR_Loop,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
5,gw1,Regression,test_ft_bgp_ebgp_community_sub,Pass,Mapped,2024-01-06 00:55:51,Test case passed,test_ft_bgp_ebgp_community_map,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
6,gw1,Regression,ft_bgp_ebgp_community_map,Pass,Mapped,2024-01-06 00:55:51,Test case passed,test_ft_bgp_ebgp_community_map,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
7,gw2,Regression,FtOtSoRtBgpPlFn006,Pass,Mapped,2024-01-06 01:05:20,Test case passed,TestBGPRif.test_ft_bgp_v6_link_local_bgp,routing/BGP/test_bgp.py,"V1, V2",
8,gw2,In-Memory Debug Log,FtOpSoSysImLogFn018,Fail,SubTest,2024-01-06 01:05:20,Test case Failed.,TestBGPRif.test_ft_bgp_v6_link_local_bgp,routing/BGP/test_bgp.py,"V1, V2",
9,gw2,Regression,ft_bgp_v6peer_vtysh_clear,Pass,Mapped,2024-01-06 01:05:33,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
10,gw2,Regression,ft_bgp_v6peer_sonic_clear,Pass,Mapped,2024-01-06 01:05:33,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
11,gw2,Regression,ft_bgp_v6peer_auth_simple,Pass,Mapped,2024-01-06 01:05:33,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
12,gw2,Regression,ft_bgp_v4peer_vtysh_clear,Pass,Mapped,2024-01-06 01:05:33,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
13,gw2,Regression,ft_bgp_v4peer_sonic_clear,Pass,Mapped,2024-01-06 01:05:33,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
14,gw2,Regression,ft_bgp_v4peer_auth_simple,Pass,Mapped,2024-01-06 01:05:33,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
15,gw2,Regression,ft_bgp_v4peer_asn4,Pass,Mapped,2024-01-06 01:05:33,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
16,gw2,Regression,ft_bgp_sonic_show_summary_neigh,Pass,Mapped,2024-01-06 01:05:33,Test case passed,TestBGPRif.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V1, V2",
17,gw2,Regression,ft_ipv4_bgp_ibgp_ebgp_traffic,Pass,Mapped,2024-01-06 01:09:04,Test case passed,TestBGPRif.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
18,gw2,Regression,ft_bgp_update_delay_timer,Pass,Mapped,2024-01-06 01:09:04,Test case passed,TestBGPRif.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
19,gw2,Regression,FtOtSoRtBgp4Fn049,Pass,Mapped,2024-01-06 01:09:04,Test case passed,TestBGPRif.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
20,gw2,Regression,FtOtSoRtBgp4Fn025,Pass,Mapped,2024-01-06 01:09:04,Test case passed,TestBGPRif.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V1, V2",
21,gw2,Regression,FtOtSoRtBgp4Fn063,Pass,Mapped,2024-01-06 01:09:17,Test case passed,TestBGPRif.test_ft_bgp_graceful_restart_and_aware_routers,routing/BGP/test_bgp.py,"V1, V2",
22,gw2,Regression,FtOtSoRtBgp4Fn001,Pass,Mapped,2024-01-06 01:11:00,Test case passed,TestBGPRif.test_ft_bgp_ipv4_no_route_aggregation_for_exact_prefix_match,routing/BGP/test_bgp.py,"V1, V2",
23,gw2,Regression,FtOtSoRtBgp4Fn002,Pass,Mapped,2024-01-06 01:12:46,Test case passed,TestBGPRif.test_ft_bgp_ipv4_route_aggregation_atomic_aggregate_without_as_set,routing/BGP/test_bgp.py,"V1, V2",
24,gw2,Regression,FtOtSoRtBgp4Fn061,Pass,Mapped,2024-01-06 01:14:07,Test case passed,TestBGPRif.test_bgp_route_aggregation_4byteASN,routing/BGP/test_bgp.py,"V1, V2",
25,gw2,Regression,FtOtSoRtBgpPlFn001,Pass,Mapped,2024-01-06 01:15:08,Test case passed,TestBGPRif.test_ft_bgp_ipv6_route_aggregation_with_as_set,routing/BGP/test_bgp.py,"V1, V2",
26,gw2,Regression,FtOtSoRtBgp4Fn060,Pass,Mapped,2024-01-06 01:15:41,Test case passed,TestBGPRif.test_ft_bgp_v4_dyn_nbr,routing/BGP/test_bgp.py,"V1, V2",
27,gw2,Regression,FtOtSoRtBgpPlFn004,Pass,Mapped,2024-01-06 01:16:12,Test case passed,TestBGPRif.test_ft_bgp_v6_dyn_nbr,routing/BGP/test_bgp.py,"V1, V2",
28,gw2,Regression,FtOtSoRtBgp4Fn019,Fail,Mapped,2024-01-06 01:20:58,Test case Failed Failed to form BGP peering using max dynamic ipv4 neighbors,TestBGPRif.test_ft_bgp_v4_max_dyn_nbr,routing/BGP/test_bgp.py,"V1, V2",
29,gw2,Regression,FtOtSoRtBgp4Fn078,Pass,Mapped,2024-01-06 01:21:18,Test case passed,TestBGPRif.test_ft_bgp_rmap,routing/BGP/test_bgp.py,"V1, V2",
30,gw2,Regression,FtOtSoRtBgp4Fn034,Pass,Mapped,2024-01-06 01:23:15,The operation is successful,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_connected_ipv4,routing/BGP/test_bgp.py,"V1, V2",
31,gw2,Regression,FtOtSoRtBgp4Fn033,Pass,Mapped,2024-01-06 01:23:36,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_static_ipv4,routing/BGP/test_bgp.py,"V1, V2",
32,gw2,Regression,FtOtSoRtBgp4Fn018,Pass,Mapped,2024-01-06 01:23:51,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv4,routing/BGP/test_bgp.py,"V1, V2",
33,gw2,Regression,FtOtSoRtBgp4Fn077,Pass,Mapped,2024-01-06 01:24:06,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv4,routing/BGP/test_bgp.py,"V1, V2",
34,gw2,Regression,FtOtSoRtBgp4Fn039,Pass,Mapped,2024-01-06 01:24:06,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv4,routing/BGP/test_bgp.py,"V1, V2",
35,gw2,Regression,ft_bgp_outbound_routefilter,Pass,Mapped,2024-01-06 01:24:33,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_prefix_list_out_ipv4,routing/BGP/test_bgp.py,"V1, V2",
36,gw2,Regression,FtOtSoRtBgp4Fn036,Pass,Mapped,2024-01-06 01:24:33,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_prefix_list_out_ipv4,routing/BGP/test_bgp.py,"V1, V2",
37,gw2,Regression,FtOtSoRtBgp4Fn032,Pass,Mapped,2024-01-06 01:24:49,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_default_originate_ipv4,routing/BGP/test_bgp.py,"V1, V2",
38,gw2,Regression,FtOtSoRtBgp4Fn027,Unsupported,Mapped,2024-01-06 01:25:00,UI 'klish' unsupported router bgp 65001,TestBGPIPvxRouteAdvertisementFilter.test_route_map_in_ipv4,routing/BGP/test_bgp.py,"V1, V2",
39,gw2,Regression,ft_bgp_v6peer_route_redist_static_conn,Pass,Mapped,2024-01-06 01:25:19,The operation is successful,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_connected_ipv6,routing/BGP/test_bgp.py,"V1, V2",
40,gw2,Regression,bgp_redis_st_ipv6,Pass,Mapped,2024-01-06 01:25:40,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_static_ipv6,routing/BGP/test_bgp.py,"V1, V2",
41,gw2,Regression,ft_bgp_v6_as_path_acl,Pass,Mapped,2024-01-06 01:25:55,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv6,routing/BGP/test_bgp.py,"V1, V2",
42,gw2,Regression,FtOtSoRtBgpPlFn014,Pass,Mapped,2024-01-06 01:25:55,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv6,routing/BGP/test_bgp.py,"V1, V2",
43,gw2,Regression,FtOtSoRtBgpPlFn012,Pass,Mapped,2024-01-06 01:25:55,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv6,routing/BGP/test_bgp.py,"V1, V2",
