#,DUT,Name,Value,Platform,Chip,Build,Module,Function
1,V2,reboot,normal,,,SONiC.master.448374-a0e2082ef,qos/test_qos_save_reboot.py,test_ft_qos_config_mgmt_verifying_config_with_save_reboot
