Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,87.67%,73,64,9,1,88.89%,1:09:00,0,0.00%,0.00%,0.00%,1.37%,2:18:00
In-Memory Debug Log,0.00%,1,0,1,0,0.00%,0:00:00,0,0.00%,0.00%,0.00%,0.00%,0:00:00
sFlow Hardening,75.00%,4,3,1,0,75.00%,0:10:43,0,0.00%,0.00%,0.00%,0.00%,0:21:26
VRF-Lite,88.24%,17,15,2,0,88.24%,0:17:55,0,0.00%,0.00%,0.00%,0.00%,0:35:50
Regression,90.20%,51,46,5,1,92.00%,0:40:22,0,0.00%,0.00%,0.00%,1.96%,1:20:44
