#,Node,Module,Devices,Models,Chips,TGen,Count,Pass,Rate,Time
1,gw4,system/test_snapshot.py,V4,UNKNOWN,VS,scapy,2,1,50.00%,0:01:40
2,gw5,security/test_tacacs.py,V1,UNKNOWN,VS,scapy,6,0,0.00%,0:01:18
3,gw7,system/test_snmp.py,V3,UNKNOWN,VS,scapy,42,37,88.10%,0:07:09
4,gw6,system/test_ntp.py,V2,UNKNOWN,VS,scapy,3,3,100.00%,0:06:09
5,gw2,switching/test_vlan.py,"V1, V2","UNKNOWN, UNKNOWN","VS, VS",scapy,7,4,57.14%,0:08:06
6,gw2,system/test_lldp.py,"V1, V2","UNKNOWN, UNKNOWN","VS, VS",scapy,16,0,0.00%,0:05:26
7,gw2,system/test_interface.py,"V1, V2","UNKNOWN, UNKNOWN","VS, VS",scapy,1,0,0.00%,0:02:29
8,gw3,switching/test_portchannel.py,"V3, V4","UNKNOWN, UNKNOWN","VS, VS",scapy,3,0,0.00%,0:03:52
9,gw3,system/test_ssh.py,"V3, V4","UNKNOWN, UNKNOWN","VS, VS",scapy,6,4,66.67%,0:11:43
