Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,0.00%,20,0,20,0,0.00%,0:13:53,0,0.00%,0.00%,0.00%,0.00%,0:27:46
Regression,0.00%,18,0,18,0,0.00%,0:13:13,0,0.00%,0.00%,0.00%,0.00%,0:26:26
PortChannel Config Enhancements,0.00%,1,0,1,0,0.00%,0:00:40,0,0.00%,0.00%,0.00%,0.00%,0:01:20
SNMP Agent Optimization,0.00%,1,0,1,0,0.00%,0:00:00,0,0.00%,0.00%,0.00%,0.00%,0:00:00
