#,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,Regression,FtOpSoRtPerfFn052,Fail,Mapped,2024-01-07 00:17:17,Route table is not updated after advertising of routes on TG,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,routing/test_l3_performance.py,V1,
2,L3 Performance enhancements,FtOpSoRtPerfFn026,Fail,Mapped,2024-01-07 00:17:17,Route table is not updated after advertising of routes on TG,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,routing/test_l3_performance.py,V1,
3,L3 Performance enhancements,FtOpSoRtPerfFn025,Pass,SubTest,2024-01-07 00:17:17,Test case passed,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,routing/test_l3_performance.py,V1,
4,Regression,FtOpSoRtPerfFn053,Pass,SubTest,2024-01-07 00:17:17,Test case passed,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,routing/test_l3_performance.py,V1,
5,Regression,FtOpSoRtPerfFn055,Pass,Mapped,2024-01-07 00:18:29,Test case passed,test_cli_validation_ip_address,routing/test_l3_performance.py,V1,
6,Regression,FtOpSoRtPerfFn054,Pass,SubTest,2024-01-07 00:18:29,Test case passed,test_cli_validation_ip_address,routing/test_l3_performance.py,V1,
7,Regression,FtOpSoRtPerfFn057,Pass,Mapped,2024-01-07 00:18:52,Test case passed,test_cli_validation_bgp_router_config,routing/test_l3_performance.py,V1,
8,Regression,FtOpSoRtPerfFn056,Pass,SubTest,2024-01-07 00:18:52,Test case passed,test_cli_validation_bgp_router_config,routing/test_l3_performance.py,V1,
9,Regression,ft_ecn_config_to_config_db_json_after_save_and_reboot,Pass,Mapped,2024-01-07 00:28:19,Test case passed,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,qos/test_qos_save_reboot.py,V1,
10,Regression,ft_ecn_config_db_to_running_config_after_save_and_reload,Pass,Mapped,2024-01-07 00:28:19,Test case passed,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,qos/test_qos_save_reboot.py,V1,
11,Regression,ft_acl_configvalues_save_reload,Pass,Mapped,2024-01-07 00:28:19,Test case passed,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,qos/test_qos_save_reboot.py,V1,
12,Regression,FtOpSoQosWredCfg001,Pass,Mapped,2024-01-07 00:28:19,Test case passed,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,qos/test_qos_save_reboot.py,V1,
13,Regression,FtOpSoQosEcnCfg001,Pass,Mapped,2024-01-07 00:28:19,Test case passed,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,qos/test_qos_save_reboot.py,V1,
14,Regression,FtOpSoQosAclCmFn002,Pass,Mapped,2024-01-07 00:28:19,Test case passed,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,qos/test_qos_save_reboot.py,V1,
15,Regression,FtOpSoQosAclCmFn001,Pass,Mapped,2024-01-07 00:28:19,Test case passed,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,qos/test_qos_save_reboot.py,V1,
16,Regression,FtFpSoQoSCoSCfg001,Pass,Mapped,2024-01-07 00:28:19,Test case passed,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,qos/test_qos_save_reboot.py,V1,
17,Regression,ft_ipv6_neighbor_static_entry,Pass,Mapped,2024-01-07 00:33:10,Test case passed,test_ft_ipv6_neighbor_entry,routing/test_ndp.py,V1,
18,Regression,ft_ipv6_ndp_clear_cache,Pass,Mapped,2024-01-07 00:33:10,Test case passed,test_ft_ipv6_neighbor_entry,routing/test_ndp.py,V1,
19,Regression,ft_ipv6_neighbor_entry,Pass,Mapped,2024-01-07 00:33:10,Test case passed,test_ft_ipv6_neighbor_entry,routing/test_ndp.py,V1,
