Module Name,TC Pass Rate,TC Count,TC Pass,Sys Logs,CDT,FCLI,TSSH,DCNT,Prolog Time,Epilog Time,Func Time,Exec Time,Pass Rate,FCNT,Pass,Fail,Dut Fail,TGen Fail,Script Error,Not Supported,Config Fail,Env Fail,Dep Fail,Skipped,Timeout,Topo Fail,Node,TS
,82.61%,69,57,0,2:40:12,7,0,10,0:04:57,0:28:20,0:53:19,1:26:36,90.57%,53,48,1,1,0,0,0,1,2,0,0,0,0,,0
system/test_interface.py,0,0,0,0,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
system/test_lldp.py,0,0,0,0,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
system/test_ssh.py,16.67%,6,1,0,1:21:48,1,0,2,0:00:47,0:26:52,0:13:15,0:40:54,33.33%,3,1,0,0,0,0,0,1,1,0,0,0,0,3,0
system/test_ntp.py,33.33%,3,1,0,0:04:21,1,0,1,0:00:34,0:00:04,0:03:43,0:04:21,50.00%,2,1,1,0,0,0,0,0,0,0,0,0,0,6,0
switching/test_vlan.py,57.14%,7,4,0,1:02:06,1,0,2,0:00:19,0:00:07,0:30:37,0:31:03,75.00%,4,3,0,1,0,0,0,0,0,0,0,0,0,2,0
system/test_snmp.py,95.24%,42,40,0,0:06:39,1,0,1,0:01:40,0:00:33,0:04:26,0:06:39,97.50%,40,39,0,0,0,0,0,0,1,0,0,0,0,6,0
switching/test_portchannel.py,100.00%,3,3,0,0:03:18,1,0,2,0:00:29,0:00:13,0:00:57,0:01:39,100.00%,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0
system/test_snapshot.py,100.00%,2,2,0,0:01:00,1,0,1,0:00:33,0:00:12,0:00:15,0:01:00,100.00%,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0
security/test_tacacs.py,100.00%,6,6,0,0:01:00,1,0,1,0:00:35,0:00:19,0:00:06,0:01:00,100.00%,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0
